
MINUTE: Average=31.839038303180214, Max=32.029988434075236, Min=31.611449581765736
MINUTE: Average=36.028302132782734, Max=36.20968093186776, Min=35.77848922462867
MINUTE: Average=35.709137606608905, Max=35.904142303571724, Min=35.543789842779894
MINUTE: Average=35.61943747576511, Max=35.75859120183548, Min=35.470862281440155
MINUTE: Average=35.55080058945806, Max=35.68793473572818, Min=35.420614336480895
MINUTE: Average=35.51001549891522, Max=35.69124188503636, Min=35.355832835310494
MINUTE: Average=35.30408506743874, Max=35.39046079959928, Min=35.20855787021396
MINUTE: Average=35.15232311144383, Max=35.301572548727464, Min=34.92796599596009
MINUTE: Average=35.115131371954334, Max=35.2807515874887, Min=34.93915316886628
MINUTE: Average=35.148912536094564, Max=35.2217570844491, Min=34.96142591020476
MINUTE: Average=35.249777625001784, Max=35.42501806532109, Min=35.1418175221583
MINUTE: Average=35.17005759038316, Max=35.359241114523776, Min=35.057157401845814
MINUTE: Average=35.134214886998066, Max=35.245809531794144, Min=35.02121308069137
MINUTE: Average=35.02709478435774, Max=35.13889005530288, Min=34.89841916687134
MINUTE: Average=34.90572309989117, Max=35.00640535268132, Min=34.76371326537569
MINUTE: Average=34.75397410785036, Max=34.886483197528825, Min=34.536498645381045
MINUTE: Average=35.16421884850516, Max=35.44452670871066, Min=34.81857616335981
MINUTE: Average=35.49725382902127, Max=35.72287943710765, Min=35.29642320307088
MINUTE: Average=35.632314910235436, Max=35.74355169958445, Min=35.516492247709195
MINUTE: Average=35.849108062150826, Max=36.135781854091846, Min=35.63507361422039
MINUTE: Average=36.14739740197738, Max=36.244583402178414, Min=36.02007599683507
MINUTE: Average=36.03055978714601, Max=36.21034511776174, Min=35.89800805964377
MINUTE: Average=35.96308899815699, Max=36.1489759883914, Min=35.674789155950926
MINUTE: Average=35.860715444983086, Max=36.029225864761415, Min=35.71939407550079
MINUTE: Average=35.71756755243255, Max=35.92851204766835, Min=35.473202073120554
MINUTE: Average=35.458492208151746, Max=35.6750504062351, Min=35.288122852071126
MINUTE: Average=35.38591717954332, Max=35.525051370533276, Min=35.23604279719749
MINUTE: Average=35.50803683509489, Max=35.69959962557561, Min=35.306620119916765
MINUTE: Average=35.576471901824796, Max=35.69960246094402, Min=35.45739995140505
MINUTE: Average=35.345911482318066, Max=35.54178032578461, Min=35.20852019161528
MINUTE: Average=35.18910017328115, Max=35.3123524697708, Min=35.06590004281366
MINUTE: Average=35.25746303633921, Max=35.31808726353036, Min=35.1382078573649
MINUTE: Average=35.289938407006964, Max=35.376543379617196, Min=35.19772639162305
MINUTE: Average=35.16183909990538, Max=35.33781060229665, Min=34.97162761155782
MINUTE: Average=34.94675103611026, Max=35.13028263885734, Min=34.713731903499706
MINUTE: Average=34.625277862162164, Max=34.762029364981515, Min=34.449162737035216
MINUTE: Average=34.54068249423266, Max=34.74795061500138, Min=34.184813240513385
MINUTE: Average=34.25064630038326, Max=34.37926311663462, Min=34.09380821361764
MINUTE: Average=34.4532621563266, Max=34.646408419541274, Min=34.32376332691959
MINUTE: Average=34.603328707260474, Max=34.74461746164684, Min=34.4279069813463
MINUTE: Average=34.59138611516111, Max=34.69509638026292, Min=34.43087556931902
MINUTE: Average=34.485716000185455, Max=34.56675667131901, Min=34.39399664183972
MINUTE: Average=34.525517081504375, Max=34.63318056008776, Min=34.41431275008939
MINUTE: Average=34.2671579902122, Max=34.441237553625534, Min=34.082564944742245
MINUTE: Average=34.20296549676927, Max=34.34206806407715, Min=34.09691423792444
MINUTE: Average=34.189298555670455, Max=34.32719285937375, Min=34.019873616820696
MINUTE: Average=34.10155557699411, Max=34.27844380235169, Min=33.982786471143484
MINUTE: Average=34.12781084577739, Max=34.31677196469374, Min=33.97851939383134
MINUTE: Average=34.23842325371285, Max=34.44900253671311, Min=34.03984838959356
MINUTE: Average=34.06806081153098, Max=34.26544337279939, Min=33.9627764624342
MINUTE: Average=33.97771708425668, Max=34.07248829333402, Min=33.85925424022926
MINUTE: Average=34.067434838944614, Max=34.18899308448221, Min=33.99375041946311
MINUTE: Average=34.38114123278759, Max=34.545402481893646, Min=34.11498604681891
MINUTE: Average=34.2540181041189, Max=34.42346899732168, Min=34.05571054743547
MINUTE: Average=34.017136302774695, Max=34.202672799567495, Min=33.79444311359736
MINUTE: Average=33.72455695832558, Max=33.87191492669435, Min=33.56854053754856
MINUTE: Average=33.6562517787731, Max=33.77772217112179, Min=33.5615308481085
MINUTE: Average=33.58200567345185, Max=33.67151031658919, Min=33.45535371843941
MINUTE: Average=33.615371359030455, Max=33.720180816656324, Min=33.51654651884973
MINUTE: Average=33.48959868363325, Max=33.557010044886276, Min=33.40712111138354
MINUTE: Average=33.504236313994376, Max=33.62051963123761, Min=33.37677547120374
MINUTE: Average=33.282718666045476, Max=33.525701589067005, Min=32.98044991163929
MINUTE: Average=32.898368679236576, Max=33.04244284225672, Min=32.73762633180328
MINUTE: Average=32.5992072464633, Max=32.78172039169002, Min=32.23227148688451
MINUTE: Average=32.197814701770284, Max=32.43121865745781, Min=32.058407609189416
MINUTE: Average=32.216965354634716, Max=32.39500655544677, Min=32.12866998071693
MINUTE: Average=32.221448485166185, Max=32.304051932301746, Min=32.14270101788128
MINUTE: Average=32.20469758120011, Max=32.37985918167392, Min=32.072503044556505
MINUTE: Average=32.332157596647406, Max=32.46573626836686, Min=32.1711474091047
MINUTE: Average=32.30071485054633, Max=32.4202452919642, Min=32.17723874636427
MINUTE: Average=32.2799405331289, Max=32.45485614414195, Min=32.124218382167975
MINUTE: Average=31.953116785127868, Max=32.16666011682467, Min=31.794371474527807
MINUTE: Average=31.842542477964756, Max=31.99575053671521, Min=31.716649975752617
MINUTE: Average=31.735110321794387, Max=31.854787227380193, Min=31.629108106424813
MINUTE: Average=31.903595296710897, Max=32.072950451696734, Min=31.77976446251783
MINUTE: Average=32.08931006071098, Max=32.212305913546984, Min=31.936663689639644
MINUTE: Average=32.00346739673093, Max=32.16862825812396, Min=31.809264867779103
MINUTE: Average=31.69097535182774, Max=31.82967542456614, Min=31.535896583227515
MINUTE: Average=31.77383720963398, Max=31.868997804773535, Min=31.692754713658438
MINUTE: Average=31.775313858268635, Max=31.95213494119791, Min=31.622810457988944
MINUTE: Average=31.95943637212712, Max=32.029268787133574, Min=31.880271548339074
MINUTE: Average=31.743756465503054, Max=31.97758780930562, Min=31.51321047695696
MINUTE: Average=31.550511290068346, Max=31.660978474863583, Min=31.428243714595613
MINUTE: Average=31.302325108404258, Max=31.519722143481424, Min=31.2005289264765
MINUTE: Average=31.455860405019216, Max=31.659367974263745, Min=31.169407158445093
MINUTE: Average=31.66508605624168, Max=31.833415075020916, Min=31.477045732648453
MINUTE: Average=31.781491805655307, Max=31.910207656066365, Min=31.687549541666996
MINUTE: Average=31.743543228108155, Max=31.948847497414164, Min=31.453775226590793
MINUTE: Average=31.485286761417722, Max=31.61689322091451, Min=31.373382836411853
MINUTE: Average=31.69348647527787, Max=31.912745219296028, Min=31.563568947710564
MINUTE: Average=31.83775918248467, Max=32.07561442736018, Min=31.61319241780514
MINUTE: Average=31.933489116703907, Max=32.1237405620684, Min=31.667353613457244
MINUTE: Average=32.05197508911759, Max=32.22527987977081, Min=31.92210106916752
MINUTE: Average=31.685597433446947, Max=31.938524664404273, Min=31.457485585843248
MINUTE: Average=31.374966134184554, Max=31.5351522475817, Min=31.18162738577338
MINUTE: Average=31.179259552594623, Max=31.257313467572054, Min=31.093899115342975
MINUTE: Average=31.260217748915675, Max=31.37605247390427, Min=31.125320953369066
MINUTE: Average=31.18752732559799, Max=31.37035219023767, Min=30.884876096855532
MINUTE: Average=31.035298179970127, Max=31.224123148266052, Min=30.786037004478167
MINUTE: Average=31.04891496500663, Max=31.20340097020597, Min=30.850258569507595
MINUTE: Average=30.774058114580093, Max=30.939045550466385, Min=30.553067743377767
MINUTE: Average=30.534648863232444, Max=30.61869529423942, Min=30.42075281918724
MINUTE: Average=30.410447088086187, Max=30.617510590352182, Min=30.2002624546641
MINUTE: Average=30.466236173773776, Max=30.659818051455083, Min=30.31851471267266
MINUTE: Average=30.542916102641307, Max=30.685205648274337, Min=30.377000014026027
MINUTE: Average=30.776332006285152, Max=30.86548611821772, Min=30.61553929838578
MINUTE: Average=30.718637882847677, Max=30.876408806015913, Min=30.600657116137235
MINUTE: Average=30.610623780912377, Max=30.822240633836884, Min=30.42503376479384
MINUTE: Average=30.452132201241238, Max=30.55083095437715, Min=30.360592239522376
MINUTE: Average=30.58921207370438, Max=30.73024023733505, Min=30.38891762341403
MINUTE: Average=30.58490892950683, Max=30.667352809251796, Min=30.449089176158036
MINUTE: Average=30.448289258098846, Max=30.57164025814616, Min=30.33280846015018
MINUTE: Average=30.224039325864513, Max=30.40372231607991, Min=30.02435235052444
MINUTE: Average=30.06861808070984, Max=30.18787645361696, Min=29.94879262911392
MINUTE: Average=30.16751948619892, Max=30.28783632364718, Min=30.072392230808983
MINUTE: Average=30.01800712329472, Max=30.15883298613839, Min=29.91645150585418
MINUTE: Average=29.99339221669798, Max=30.16341504719181, Min=29.840955465263693
MINUTE: Average=30.2119798129081, Max=30.414584313853286, Min=29.98300276613224
MINUTE: Average=30.470237129071215, Max=30.567209992291087, Min=30.346262388509565
MINUTE: Average=30.595390260619002, Max=30.76872008536586, Min=30.399950283668336
MINUTE: Average=30.819258563423595, Max=30.949572121703874, Min=30.62361659046545
MINUTE: Average=30.721716805856886, Max=30.835598204860403, Min=30.54426953753938
MINUTE: Average=30.81031657829822, Max=30.93977854018003, Min=30.69387233967158
MINUTE: Average=31.09745719579268, Max=31.276759791385146, Min=30.879737883489128
MINUTE: Average=31.443162890576026, Max=31.577886063709823, Min=31.28048229183506
MINUTE: Average=31.17025147795946, Max=31.356969305107334, Min=31.05484999928176
MINUTE: Average=31.27657930052728, Max=31.50525383792422, Min=31.02670893754436
MINUTE: Average=31.111015162332194, Max=31.240099639028905, Min=30.97081815283615
MINUTE: Average=31.005076488336666, Max=31.1807810855266, Min=30.81113548470439
MINUTE: Average=31.08386317407749, Max=31.323387540088362, Min=30.943748325433223
MINUTE: Average=31.301755639119012, Max=31.477934815522126, Min=31.109267334526056
MINUTE: Average=31.110796079301803, Max=31.23131251064329, Min=30.90826808154346
MINUTE: Average=31.002981480470126, Max=31.16596349547427, Min=30.824771471123643
MINUTE: Average=31.168071640959493, Max=31.246098602314962, Min=31.076003584968944
MINUTE: Average=30.992641785654406, Max=31.17094460747733, Min=30.854531949430218
MINUTE: Average=30.7829998038826, Max=31.010971154862673, Min=30.58781603494921
MINUTE: Average=30.749762217012105, Max=30.873652598369492, Min=30.60365072046981
MINUTE: Average=30.89139895486104, Max=30.988285889258755, Min=30.724189631895033
MINUTE: Average=30.651738252972464, Max=30.772282909105797, Min=30.509647334709708
MINUTE: Average=30.50655279630659, Max=30.64861003981003, Min=30.3708940064863
MINUTE: Average=30.94671686586497, Max=31.159655877135116, Min=30.60229149280208
MINUTE: Average=31.118876293384506, Max=31.22309737099537, Min=31.00464362412276
MINUTE: Average=31.372829273875926, Max=31.581224440188066, Min=31.059393676819877
MINUTE: Average=31.410147857840627, Max=31.592736061525795, Min=31.168389033060816
MINUTE: Average=31.810457338182246, Max=32.026674083433875, Min=31.57205206891759
MINUTE: Average=32.16191910753425, Max=32.35791217690684, Min=31.939792301289323
MINUTE: Average=32.366227517754616, Max=32.544521532104234, Min=32.188520001933355
MINUTE: Average=32.32470245329857, Max=32.50639799632772, Min=32.18580199370515
MINUTE: Average=32.390760548386034, Max=32.527403874705904, Min=32.22515103994543
MINUTE: Average=32.4075683328775, Max=32.51169525909706, Min=32.26316831498347
MINUTE: Average=32.3243249769011, Max=32.52610548841598, Min=32.191481969197056
MINUTE: Average=32.17225435704624, Max=32.41361355167235, Min=31.98208489008065
MINUTE: Average=31.697274406032154, Max=31.998997212813364, Min=31.498749358126965
MINUTE: Average=31.66431721612805, Max=31.78466328210235, Min=31.557283626286456
MINUTE: Average=31.794424447163077, Max=31.92542938458661, Min=31.614324028570827
MINUTE: Average=31.83110155961778, Max=31.973030496484274, Min=31.661906842990746
MINUTE: Average=31.916564778965235, Max=32.12437491586924, Min=31.759293405241294
MINUTE: Average=32.18492817308658, Max=32.27170318070393, Min=32.114285679542505
MINUTE: Average=32.20549261966405, Max=32.3164404345312, Min=32.1011473623713
MINUTE: Average=32.34907059522087, Max=32.51696023967165, Min=32.12424041670111
MINUTE: Average=32.72664336648023, Max=32.85218497706224, Min=32.563210855374514
MINUTE: Average=32.72551794922305, Max=32.847566297923514, Min=32.58749163309786
MINUTE: Average=32.63089965730324, Max=32.85685424679628, Min=32.38430810404565
MINUTE: Average=32.57285893069391, Max=32.71667114972267, Min=32.38911719156102
MINUTE: Average=32.56919724814183, Max=32.79575666924803, Min=32.443907586093566
MINUTE: Average=32.97034454833595, Max=33.17138981394228, Min=32.673572355434324
MINUTE: Average=33.24938891123222, Max=33.42948965152396, Min=33.091830441874244
MINUTE: Average=33.22201967276508, Max=33.37963327148505, Min=33.070350416339195
MINUTE: Average=33.125192902852255, Max=33.33645009147879, Min=32.93557830426891
MINUTE: Average=33.06798595813989, Max=33.231569626236215, Min=32.88889914798626
MINUTE: Average=33.07522288870057, Max=33.232297587963956, Min=32.878998491403046
MINUTE: Average=33.02166924462461, Max=33.15916907580489, Min=32.86881481739376
MINUTE: Average=32.956625341431256, Max=33.14686965660848, Min=32.778782327374735
MINUTE: Average=33.211644496160055, Max=33.42138122588852, Min=33.08108306572122
MINUTE: Average=33.38852048599686, Max=33.54996287764527, Min=33.22454504985857
MINUTE: Average=33.224056698345876, Max=33.39724250852276, Min=32.920622511859776
MINUTE: Average=33.01732670079189, Max=33.15748493771618, Min=32.89486230525909
MINUTE: Average=33.23274256195724, Max=33.35165936994165, Min=33.09413397052403
MINUTE: Average=33.31850835642255, Max=33.45215502243768, Min=33.18282502764271
MINUTE: Average=33.3386240127787, Max=33.49568179846811, Min=33.15379774005479
MINUTE: Average=33.19840545424079, Max=33.31549142437412, Min=33.07091025364809
MINUTE: Average=33.21067586960341, Max=33.39285951849911, Min=33.10931689752262
MINUTE: Average=33.15633399213275, Max=33.43910492292948, Min=32.913335609642466
MINUTE: Average=33.027134963233536, Max=33.143385081330166, Min=32.907089031248006
MINUTE: Average=33.11605053102614, Max=33.37009375344955, Min=32.9776554730297
MINUTE: Average=33.45162481887338, Max=33.69829615859584, Min=33.27812335071001
MINUTE: Average=33.62419073292613, Max=33.778977316400976, Min=33.460570309898806
FIFTEEN_MINUTES: Average=34.4293699016845, Max=35.223575359731214, Min=33.33634503145698
FIFTEEN_MINUTES: Average=34.04606861191564, Max=34.59537879977558, Min=33.25107209617694
FIFTEEN_MINUTES: Average=33.65725164997237, Max=34.24766053643227, Min=32.90398417890598
FIFTEEN_MINUTES: Average=34.99555103679467, Max=36.09455670308899, Min=33.66686175340198
FIFTEEN_MINUTES: Average=35.684077545923365, Max=36.16444882833068, Min=35.09332621487114
FIFTEEN_MINUTES: Average=36.82826520998092, Max=37.52167768157651, Min=35.51628843450623
FIFTEEN_MINUTES: Average=37.88503301019249, Max=38.643410041757285, Min=37.204563160192414
FIFTEEN_MINUTES: Average=37.80546602378956, Max=38.65828276277103, Min=37.036017102745646
FIFTEEN_MINUTES: Average=37.643988654548906, Max=39.047536936998036, Min=36.584201458247215
FIFTEEN_MINUTES: Average=39.32224519999947, Max=40.23759409822326, Min=38.63589572329581
FIFTEEN_MINUTES: Average=39.602499796229516, Max=40.1278229756641, Min=39.087619490543794
FIFTEEN_MINUTES: Average=38.848280142939146, Max=39.887896988926315, Min=38.029223798755936
FIFTEEN_MINUTES: Average=37.348835687465225, Max=38.41022892647244, Min=36.722671059901586
FIFTEEN_MINUTES: Average=37.672064307876056, Max=38.23088430767148, Min=36.98512980512757
FIFTEEN_MINUTES: Average=38.60308902356236, Max=39.41661347191588, Min=37.298840310327705
FIFTEEN_MINUTES: Average=38.56199037849179, Max=39.248364074258426, Min=37.55955367434016
FIFTEEN_MINUTES: Average=37.91885433341794, Max=38.39262349386152, Min=37.43010810987414
FIFTEEN_MINUTES: Average=37.113481585241104, Max=37.980826044252716, Min=36.398193277477965
FIFTEEN_MINUTES: Average=35.88040584911044, Max=36.69910662667168, Min=35.133995610021096
FIFTEEN_MINUTES: Average=34.70505669747915, Max=35.45921635240461, Min=34.10485139987787
FIFTEEN_MINUTES: Average=33.96822651636652, Max=34.352894855793, Min=33.567738805347844
FIFTEEN_MINUTES: Average=34.632426216464914, Max=35.262429784759426, Min=33.9164599967326
FIFTEEN_MINUTES: Average=35.452275498496654, Max=36.1176292677633, Min=34.95554294386453
FIFTEEN_MINUTES: Average=35.666703112956476, Max=36.271533099240365, Min=35.10762346614325
FIFTEEN_MINUTES: Average=36.02399574151362, Max=36.4827922446896, Min=35.27094986456899
FIFTEEN_MINUTES: Average=36.64069179300533, Max=37.255515935314726, Min=35.66018804671091
FIFTEEN_MINUTES: Average=36.46206297903485, Max=37.09888746843714, Min=35.89994960018028
FIFTEEN_MINUTES: Average=36.89201032431719, Max=37.66453263131492, Min=35.99415539828729
FIFTEEN_MINUTES: Average=37.87045477726749, Max=38.34905883808145, Min=37.29360287431257
FIFTEEN_MINUTES: Average=38.84726647705376, Max=40.136301761745855, Min=37.47076453886808
FIFTEEN_MINUTES: Average=40.82310763275302, Max=41.99504780023893, Min=39.661423575307396
FIFTEEN_MINUTES: Average=41.4179152533278, Max=41.94588511641971, Min=40.60004359792613
FIFTEEN_MINUTES: Average=41.2223820717826, Max=41.79801040626863, Min=40.65752939294008
FIFTEEN_MINUTES: Average=41.19372762560696, Max=41.6934586969101, Min=40.78730103105549
FIFTEEN_MINUTES: Average=40.23719811397356, Max=41.05056170031182, Min=39.50527820477475
FIFTEEN_MINUTES: Average=39.681116911744496, Max=39.96777506238836, Min=39.301840923069456
FIFTEEN_MINUTES: Average=39.596515319955074, Max=40.05067907751903, Min=39.00332389793114
FIFTEEN_MINUTES: Average=39.38952807859278, Max=40.065114957946356, Min=38.743764448220546
FIFTEEN_MINUTES: Average=38.732754509836845, Max=39.50799885015614, Min=38.10575609123365
FIFTEEN_MINUTES: Average=40.10469310371061, Max=41.223170122187845, Min=38.91222492894904
FIFTEEN_MINUTES: Average=40.55515824634234, Max=41.05657039635461, Min=39.96594985389385
FIFTEEN_MINUTES: Average=40.110315685815614, Max=40.923088947135376, Min=39.549932907773666
FIFTEEN_MINUTES: Average=39.817839170125964, Max=40.3587659052208, Min=39.2880825765264
FIFTEEN_MINUTES: Average=40.67754955962628, Max=41.27805428561447, Min=39.89776592362856
FIFTEEN_MINUTES: Average=40.59799345406666, Max=41.2560211291826, Min=39.98337623054496
FIFTEEN_MINUTES: Average=40.16845862401484, Max=40.70936256195043, Min=39.18574509055483
FIFTEEN_MINUTES: Average=39.70086998139436, Max=40.185462251090215, Min=39.28244353663296
FIFTEEN_MINUTES: Average=39.65343502710561, Max=40.235304172279655, Min=38.97731797854739
