
MINUTE: Average=532.0671786825495, Max=532.2112804475835, Min=531.9397658985828
MINUTE: Average=532.3836477946309, Max=532.551432406203, Min=532.1122045806452
MINUTE: Average=532.2008161328979, Max=532.3560818826069, Min=532.069505057463
MINUTE: Average=532.3802302573027, Max=532.6261888521775, Min=532.0914334032011
MINUTE: Average=532.7410082704105, Max=532.8964051282942, Min=532.5774736721912
MINUTE: Average=532.7086106134467, Max=532.8606288402591, Min=532.6087931558367
MINUTE: Average=532.8388177637204, Max=532.9676611386967, Min=532.642101822593
MINUTE: Average=532.8228792100798, Max=532.9158143961897, Min=532.7248372759049
MINUTE: Average=532.7759723112353, Max=532.8741925404778, Min=532.6756245992021
MINUTE: Average=532.8641975951, Max=532.9645149141405, Min=532.7266673263258
MINUTE: Average=533.0140374904499, Max=533.0840390319854, Min=532.9034059275584
MINUTE: Average=532.8881299833964, Max=533.0405888083807, Min=532.7584421893945
MINUTE: Average=532.9170254475515, Max=533.0147963455498, Min=532.8446979391313
MINUTE: Average=532.9439072936046, Max=533.0979504745252, Min=532.7518173244443
MINUTE: Average=532.7927004668458, Max=532.9091188674715, Min=532.6217198743213
MINUTE: Average=532.6177078884576, Max=532.9467626664465, Min=532.4285353320641
MINUTE: Average=532.6716162048575, Max=532.8432182031834, Min=532.4777884582728
MINUTE: Average=532.6427619504182, Max=532.7907351655971, Min=532.4708009403915
MINUTE: Average=532.4619733074098, Max=532.6606126756732, Min=532.2617717432921
MINUTE: Average=532.1958850861058, Max=532.3312747720371, Min=532.0837392187718
MINUTE: Average=532.22506149757, Max=532.4182243760418, Min=532.083088388881
MINUTE: Average=532.3998762755585, Max=532.5862843551453, Min=532.2019178454713
MINUTE: Average=532.1695679489327, Max=532.3920788571552, Min=532.0767977842165
MINUTE: Average=532.2116372782008, Max=532.4102854580432, Min=532.0478450456915
MINUTE: Average=531.9158039688766, Max=532.0983090073189, Min=531.690912195328
MINUTE: Average=532.0001610123776, Max=532.0989652645408, Min=531.8576263422418
MINUTE: Average=532.012624609574, Max=532.1368195920205, Min=531.8856696985044
MINUTE: Average=531.9762867342158, Max=532.0770783949263, Min=531.8167458302154
MINUTE: Average=531.730050580785, Max=531.8445349674937, Min=531.643330543435
MINUTE: Average=531.8273571205254, Max=531.9571802191442, Min=531.6953801308159
MINUTE: Average=531.757060718046, Max=531.881386776944, Min=531.6531143932201
MINUTE: Average=531.6307466067966, Max=531.7481812558902, Min=531.5029569454285
MINUTE: Average=531.7076992051931, Max=531.8802769569139, Min=531.5450663164663
MINUTE: Average=531.9627690841373, Max=532.103217677738, Min=531.8641732002212
MINUTE: Average=532.0603390817093, Max=532.2644814613737, Min=531.9398591402685
MINUTE: Average=532.3198689044704, Max=532.5119583718199, Min=532.112216941579
MINUTE: Average=532.5805600254486, Max=532.6696831329209, Min=532.44769715672
MINUTE: Average=532.8938289838354, Max=533.0122936618601, Min=532.7174336947087
MINUTE: Average=532.9853751930688, Max=533.2092218097024, Min=532.8276099792533
MINUTE: Average=532.9456738559647, Max=533.2266209064057, Min=532.6941580530454
MINUTE: Average=532.8501719097089, Max=533.0281099575263, Min=532.7182153213023
MINUTE: Average=533.2938527636093, Max=533.5284338085927, Min=532.9442116165875
MINUTE: Average=533.2978033478474, Max=533.4650248505576, Min=533.161264990565
MINUTE: Average=533.2902792293194, Max=533.3794476134186, Min=533.2137765066943
MINUTE: Average=533.3277196805767, Max=533.446162342579, Min=533.1667900553064
MINUTE: Average=533.208454000838, Max=533.3270294809496, Min=533.0782068525458
MINUTE: Average=533.1756105694433, Max=533.2895937740128, Min=533.0315608870629
MINUTE: Average=533.2344582699211, Max=533.3904298310595, Min=533.1191347943754
MINUTE: Average=533.1073481125426, Max=533.2497069374328, Min=532.9513986433807
MINUTE: Average=533.2621005049112, Max=533.3807227468257, Min=533.1239093777779
MINUTE: Average=533.2226661801542, Max=533.3666641345644, Min=533.0179586273136
MINUTE: Average=533.2065200936403, Max=533.3534580286663, Min=533.0280973468143
MINUTE: Average=533.0075894539556, Max=533.2044164209931, Min=532.8012461605576
MINUTE: Average=533.0239141361034, Max=533.1391297291427, Min=532.8941444866966
MINUTE: Average=533.1619940007242, Max=533.2987716241262, Min=533.0524438319603
MINUTE: Average=533.14230917526, Max=533.2464924273281, Min=533.0309663783357
MINUTE: Average=533.0137870337905, Max=533.0739820308796, Min=532.9344369326601
MINUTE: Average=532.9746643164005, Max=533.0794738054149, Min=532.9127835026836
MINUTE: Average=532.925307101421, Max=533.110094501313, Min=532.7735247830349
MINUTE: Average=532.9522745622007, Max=533.0590682347594, Min=532.8570202515992
MINUTE: Average=532.7631520141719, Max=532.977888294298, Min=532.4666810046991
MINUTE: Average=532.830151106034, Max=532.9583844230779, Min=532.6896700218582
MINUTE: Average=532.8279414742443, Max=533.0768530914337, Min=532.6326699447002
MINUTE: Average=533.0174888208055, Max=533.2015317787136, Min=532.8501230123829
MINUTE: Average=532.9045188397533, Max=533.0205456999894, Min=532.7970678807199
MINUTE: Average=532.7260675055305, Max=532.8355337469083, Min=532.613215668463
MINUTE: Average=532.5965348637994, Max=532.6829913985466, Min=532.4356111245203
MINUTE: Average=532.4641631671163, Max=532.5739274880827, Min=532.3129210527411
MINUTE: Average=532.4915047243929, Max=532.5956345229872, Min=532.4092582489671
MINUTE: Average=532.3525649836598, Max=532.5110736195195, Min=532.20227802041
MINUTE: Average=532.3458942333025, Max=532.4286805600844, Min=532.2344440636014
MINUTE: Average=532.1889675048099, Max=532.3858912615623, Min=531.9810810252604
MINUTE: Average=532.1943556090133, Max=532.4476793528198, Min=532.0029162054109
MINUTE: Average=532.2329176041865, Max=532.4640626950851, Min=532.062828185257
MINUTE: Average=532.0641856079279, Max=532.1719725778794, Min=531.9454933763843
MINUTE: Average=532.2144346422685, Max=532.4896971227655, Min=531.964100918682
MINUTE: Average=532.6977740904606, Max=532.8556783161031, Min=532.5036342827943
MINUTE: Average=532.5690837444373, Max=532.7416414886277, Min=532.4157755983949
MINUTE: Average=532.4698260175229, Max=532.6182042734064, Min=532.3056085088407
MINUTE: Average=532.2739898694787, Max=532.3440098877561, Min=532.2043214318514
MINUTE: Average=532.4740230320575, Max=532.5924666566432, Min=532.3349536426333
MINUTE: Average=532.413088750071, Max=532.5691226526154, Min=532.2094460356442
MINUTE: Average=532.034401445838, Max=532.242988395326, Min=531.7656594810172
MINUTE: Average=531.5942063680793, Max=531.8468761480636, Min=531.381795407028
MINUTE: Average=531.5159471710574, Max=531.6315132155875, Min=531.3601126889699
MINUTE: Average=531.2393475648119, Max=531.4741411452837, Min=531.0666906099084
MINUTE: Average=531.1427164793729, Max=531.3160231126143, Min=531.0088807570653
MINUTE: Average=531.3316222261543, Max=531.4153684464268, Min=531.2411328909146
MINUTE: Average=531.3236148542668, Max=531.4629655329783, Min=531.2329204703788
MINUTE: Average=531.1821128179208, Max=531.3388597778134, Min=531.0601578621407
MINUTE: Average=531.5184364968466, Max=531.6872730334334, Min=531.2257139271596
MINUTE: Average=531.4628038955647, Max=531.5911438361477, Min=531.3253048188488
MINUTE: Average=531.3955812742595, Max=531.6608671007251, Min=531.1798145648463
MINUTE: Average=531.2207821436846, Max=531.4084206435433, Min=531.0723752139212
MINUTE: Average=531.4090202491474, Max=531.5649337630133, Min=531.2537660990115
MINUTE: Average=531.2925631474224, Max=531.3837749424313, Min=531.1605904843161
MINUTE: Average=531.3971393451666, Max=531.5223040962095, Min=531.2395469943716
MINUTE: Average=531.1692760692634, Max=531.3241610593205, Min=530.9363264112479
MINUTE: Average=530.795408378821, Max=531.031693968286, Min=530.6217835382479
MINUTE: Average=531.2239428845746, Max=531.431841054144, Min=530.9638570777058
MINUTE: Average=531.3552792137045, Max=531.4986170923491, Min=531.2037560714299
MINUTE: Average=531.033894622897, Max=531.2218043313659, Min=530.8291546576597
MINUTE: Average=530.8824767908117, Max=531.0856521350364, Min=530.6262962748377
MINUTE: Average=530.7344553631905, Max=530.8369130700246, Min=530.5846221871203
MINUTE: Average=530.7830005614361, Max=530.9944013533078, Min=530.612612623284
MINUTE: Average=530.5174356562088, Max=530.7458046910527, Min=530.182487700525
MINUTE: Average=529.9642400659179, Max=530.1921531758624, Min=529.6607802906565
MINUTE: Average=529.6369728102148, Max=529.8273549435261, Min=529.5006495993938
MINUTE: Average=529.6349260604666, Max=529.752611671889, Min=529.5026626399108
MINUTE: Average=529.7542089344164, Max=529.9010104549973, Min=529.6063249627348
MINUTE: Average=529.6719879424456, Max=529.8315532789668, Min=529.5627966099281
MINUTE: Average=529.6798048329989, Max=529.8272841359446, Min=529.4823605960377
MINUTE: Average=529.4286466944582, Max=529.5586497602824, Min=529.249317175486
MINUTE: Average=529.4043479325013, Max=529.5604892656224, Min=529.2362612931593
MINUTE: Average=529.729714442584, Max=529.962660285227, Min=529.4438149895295
MINUTE: Average=529.8354951978447, Max=529.9930141653665, Min=529.6741643513025
MINUTE: Average=529.7048524206259, Max=529.8832045838361, Min=529.5491785519832
MINUTE: Average=529.5536287970137, Max=529.6341912095766, Min=529.4505576043283
MINUTE: Average=529.5960254793057, Max=529.7169164980317, Min=529.420723293248
MINUTE: Average=529.6146085287266, Max=529.69076090277, Min=529.5263862268554
MINUTE: Average=529.5608447360535, Max=529.7783482552784, Min=529.324314383787
MINUTE: Average=529.5277606868478, Max=529.746309691545, Min=529.3872346743286
MINUTE: Average=529.5533998119695, Max=529.6512541923537, Min=529.4323326261162
MINUTE: Average=529.4426670867035, Max=529.6291787053812, Min=529.2404135025332
MINUTE: Average=529.5996537780236, Max=529.7995994272105, Min=529.3805068022513
MINUTE: Average=529.6571746576392, Max=529.7713537363785, Min=529.5377748653865
MINUTE: Average=529.639536322099, Max=529.7485548889317, Min=529.5115515161693
MINUTE: Average=529.4816380824111, Max=529.6630245651727, Min=529.3122733977231
MINUTE: Average=529.4303632622477, Max=529.5464390632936, Min=529.2566896522796
MINUTE: Average=529.3851964919845, Max=529.4916378985725, Min=529.295835542095
MINUTE: Average=529.2392044392559, Max=529.3850632818524, Min=529.0310512027343
MINUTE: Average=528.7838104864774, Max=529.0814059711427, Min=528.5899809352738
MINUTE: Average=528.4630828382984, Max=528.6210081228297, Min=528.1868456702829
MINUTE: Average=528.1629532046059, Max=528.3251478196569, Min=527.9332532564914
MINUTE: Average=527.9839107156015, Max=528.2171592545675, Min=527.7795020327068
MINUTE: Average=527.8102401697123, Max=527.9456604395546, Min=527.5717435623819
MINUTE: Average=527.771697551634, Max=527.9110115915457, Min=527.6308352820107
MINUTE: Average=527.5554316854887, Max=527.6761241592114, Min=527.4127818891935
MINUTE: Average=527.6047111726953, Max=527.7204305679471, Min=527.4299072932116
MINUTE: Average=527.7066643073723, Max=527.880486352986, Min=527.5778078145163
MINUTE: Average=527.6384715807365, Max=527.8195123024831, Min=527.4729827519025
MINUTE: Average=527.529403265207, Max=527.8159218706245, Min=527.3539818089665
MINUTE: Average=527.6013603931635, Max=527.769260134362, Min=527.4369563948827
MINUTE: Average=527.7211852178949, Max=527.898254365761, Min=527.5485872962591
MINUTE: Average=527.7788863249222, Max=527.9568806034323, Min=527.6436309758864
MINUTE: Average=527.8454601904909, Max=528.0003165791803, Min=527.7406284873397
MINUTE: Average=527.8282741002646, Max=527.9814902488238, Min=527.6061816628902
MINUTE: Average=527.5961929401985, Max=527.7534468807602, Min=527.4579650217056
MINUTE: Average=527.6252682115602, Max=527.8015118816962, Min=527.4734212632658
MINUTE: Average=527.6064072486473, Max=527.7236572336875, Min=527.5039602926204
MINUTE: Average=527.5101416130773, Max=527.7265120376322, Min=527.3191341318435
MINUTE: Average=527.3551107167016, Max=527.4851941261522, Min=527.2212115487981
MINUTE: Average=527.4599214444042, Max=527.6646194402739, Min=527.3051773300782
MINUTE: Average=527.3161676221046, Max=527.5205834022963, Min=527.0969127361667
MINUTE: Average=527.421341250774, Max=527.6043174001833, Min=527.1070541832414
MINUTE: Average=527.2691039464316, Max=527.4639119816591, Min=527.0722869902129
MINUTE: Average=527.1295548205385, Max=527.2731085445481, Min=527.0028125249048
MINUTE: Average=526.9361909359753, Max=527.1706079564602, Min=526.770311549835
MINUTE: Average=526.7744533895581, Max=526.8743786099217, Min=526.6883635851764
MINUTE: Average=526.9321665232072, Max=527.0569987988457, Min=526.8156459680936
MINUTE: Average=527.0674607339572, Max=527.2197221270823, Min=526.8912962128111
MINUTE: Average=527.0679038313596, Max=527.2603816844721, Min=526.9213840839933
MINUTE: Average=527.3476041111929, Max=527.445378081311, Min=527.1412799166641
MINUTE: Average=527.4092297812509, Max=527.5645583723662, Min=527.2385494891497
MINUTE: Average=527.1735951364574, Max=527.3104182116743, Min=527.0407291151321
MINUTE: Average=526.937301179881, Max=527.0583321420173, Min=526.8340117851031
MINUTE: Average=526.6274962535878, Max=526.8819038760097, Min=526.3526329443478
MINUTE: Average=526.4494756243641, Max=526.6755654668485, Min=526.171925200953
MINUTE: Average=526.2638602394243, Max=526.3761741923768, Min=526.1552914209036
MINUTE: Average=526.3667864031465, Max=526.5738348523172, Min=526.2204794919921
MINUTE: Average=526.3684285718996, Max=526.5284301821209, Min=526.1144114646232
MINUTE: Average=526.1651650367336, Max=526.2638122941563, Min=526.0473089495118
MINUTE: Average=526.4194616959311, Max=526.6210501746225, Min=526.1200017625724
MINUTE: Average=526.3516738239233, Max=526.4286896777592, Min=526.226816153843
MINUTE: Average=526.5670699193495, Max=526.7135938886229, Min=526.40623535514
MINUTE: Average=526.8303847162322, Max=526.9947310292981, Min=526.6817879807912
MINUTE: Average=526.5473696636384, Max=526.8078309996848, Min=526.3102690998943
MINUTE: Average=526.2645739646653, Max=526.3450277264473, Min=526.1052448028497
MINUTE: Average=526.1603246889612, Max=526.2870266333895, Min=525.9901169739675
MINUTE: Average=526.1358475585884, Max=526.2513383027823, Min=526.0223851308574
MINUTE: Average=526.1788730025734, Max=526.4021067806074, Min=526.0060297075664
MINUTE: Average=526.1421189722873, Max=526.3275684354676, Min=525.9810630734306
MINUTE: Average=526.4869492219369, Max=526.669523611571, Min=526.3552337564641
MINUTE: Average=526.5626199774721, Max=526.6679267858563, Min=526.4029423800303
MINUTE: Average=526.6595352937819, Max=526.7785281918212, Min=526.560054857687
MINUTE: Average=526.5801991199208, Max=526.7639451598559, Min=526.4522042071859
MINUTE: Average=526.5601992292238, Max=526.779693227706, Min=526.3798903563292
MINUTE: Average=526.5103111380294, Max=526.6247849779771, Min=526.3649117834681
MINUTE: Average=526.4481472397049, Max=526.5386107438505, Min=526.3178434390321
MINUTE: Average=526.6078629334686, Max=526.8072140911462, Min=526.4847512395378
MINUTE: Average=526.8264057518359, Max=527.0036744653129, Min=526.6745660466622
MINUTE: Average=526.7393217992073, Max=526.8689155455054, Min=526.6481229805665
MINUTE: Average=526.6368039517012, Max=526.7867847936008, Min=526.5061373716546
MINUTE: Average=526.6770494697746, Max=526.8283991402119, Min=526.5622614172948
MINUTE: Average=526.5913996635933, Max=526.7233136657527, Min=526.3995039229062
MINUTE: Average=526.5717843411153, Max=526.7988199303065, Min=526.3291907182803
MINUTE: Average=526.6780550272257, Max=526.798019284993, Min=526.5465001400016
MINUTE: Average=526.7437437356863, Max=526.9013984479095, Min=526.6516607374112
MINUTE: Average=526.8403278088813, Max=527.0188142455779, Min=526.6805303680782
MINUTE: Average=527.0304716239361, Max=527.1560877858279, Min=526.870827433239
MINUTE: Average=527.2365834962955, Max=527.5168901139888, Min=527.0786126122532
MINUTE: Average=527.3676406381569, Max=527.4977219277528, Min=527.1531060798011
MINUTE: Average=527.4237449717932, Max=527.6236687380555, Min=527.1833962686384
MINUTE: Average=527.3019027577822, Max=527.5871244128891, Min=527.0690834226488
MINUTE: Average=527.2673646204437, Max=527.361542918958, Min=527.1360876403372
MINUTE: Average=527.2603291520259, Max=527.4218289889252, Min=527.1254231155203
MINUTE: Average=527.3832147933709, Max=527.470085945482, Min=527.232115635161
MINUTE: Average=527.2673714533529, Max=527.3800361622449, Min=527.1644587362287
MINUTE: Average=527.2264489263928, Max=527.3894312564097, Min=527.0706696994507
MINUTE: Average=527.3100738830267, Max=527.4244221827489, Min=527.1946920499194
MINUTE: Average=527.1627675051968, Max=527.3111277083324, Min=526.9944751948071
MINUTE: Average=526.973144123099, Max=527.130957969969, Min=526.8008798236112
MINUTE: Average=526.8120773808355, Max=526.9256870420189, Min=526.7284914181844
MINUTE: Average=526.8696685758067, Max=527.1276617891585, Min=526.7037595516942
MINUTE: Average=526.9320169649798, Max=527.0643283338376, Min=526.7789956412316
MINUTE: Average=526.8097309769615, Max=526.9363988563238, Min=526.6791389095246
MINUTE: Average=526.6736960150477, Max=526.9444223668769, Min=526.494476540338
MINUTE: Average=527.0577792553497, Max=527.317043989257, Min=526.8537513223233
MINUTE: Average=527.2050464470877, Max=527.3400063404113, Min=527.085953705129
MINUTE: Average=527.2269250136465, Max=527.3468615414815, Min=527.1232044270344
MINUTE: Average=527.2825327392329, Max=527.3996212296026, Min=527.128177295166
MINUTE: Average=527.3275870693998, Max=527.4586187638564, Min=527.1977440720773
MINUTE: Average=527.2789209975628, Max=527.4006219261066, Min=527.1518883196005
MINUTE: Average=527.3450862258998, Max=527.5324990996526, Min=527.2162707271099
MINUTE: Average=527.5343816612277, Max=527.8449269147231, Min=527.3326935660934
MINUTE: Average=527.6829697286709, Max=527.7834058574574, Min=527.5806899589194
MINUTE: Average=527.8147141199668, Max=528.004456590762, Min=527.5916407570764
MINUTE: Average=527.9665772997208, Max=528.1059079551428, Min=527.6988349926035
MINUTE: Average=527.8403334263826, Max=528.0282597438281, Min=527.7038963042748
MINUTE: Average=527.9519277867295, Max=528.1376541157389, Min=527.7883306629068
MINUTE: Average=527.9086470671299, Max=528.1738933117365, Min=527.6600502869678
MINUTE: Average=527.8809133512609, Max=528.1671854891712, Min=527.6458895772781
MINUTE: Average=527.9950831009536, Max=528.1616195567599, Min=527.8649123168495
MINUTE: Average=527.7721469279537, Max=527.918664277555, Min=527.6243218655609
MINUTE: Average=527.7741664865063, Max=527.9457859593704, Min=527.5702457336914
MINUTE: Average=527.5175246955959, Max=527.6942476705234, Min=527.3323486220123
MINUTE: Average=527.3883779004833, Max=527.5062132224218, Min=527.2891166910237
MINUTE: Average=527.489448218737, Max=527.6559560166362, Min=527.3042661624544
MINUTE: Average=527.3229977257478, Max=527.4421199582727, Min=527.1455264054146
MINUTE: Average=526.9528217810442, Max=527.1537069878656, Min=526.6435447012857
MINUTE: Average=526.7740937447053, Max=527.0002319431431, Min=526.5111382909673
MINUTE: Average=526.8158649859032, Max=526.9722499970421, Min=526.6054778979816
MINUTE: Average=526.831620700573, Max=526.93278924249, Min=526.7282576524567
MINUTE: Average=526.9126702479036, Max=527.0440165287353, Min=526.7539365188138
MINUTE: Average=526.9513442634329, Max=527.2010564852319, Min=526.6301479180289
FIFTEEN_MINUTES: Average=520.3713859100357, Max=520.9599573201492, Min=519.394656396363
FIFTEEN_MINUTES: Average=519.3596849449128, Max=519.7595081512097, Min=518.8114858890758
FIFTEEN_MINUTES: Average=519.5718768783421, Max=520.301979951532, Min=519.0323876798618
FIFTEEN_MINUTES: Average=519.7337812358193, Max=520.187748480205, Min=519.1886695099926
FIFTEEN_MINUTES: Average=518.908685074528, Max=519.4481769474869, Min=518.4207526972573
FIFTEEN_MINUTES: Average=517.7691392332919, Max=518.9395817396575, Min=516.66493522496
FIFTEEN_MINUTES: Average=516.8879676474444, Max=517.4295996827749, Min=516.2868505247322
FIFTEEN_MINUTES: Average=517.4192354626929, Max=517.9831897408427, Min=516.4659656246725
FIFTEEN_MINUTES: Average=515.8596815756433, Max=516.647838483812, Min=515.3673663461124
FIFTEEN_MINUTES: Average=515.7064355048303, Max=516.3163753082645, Min=515.1163862161287
FIFTEEN_MINUTES: Average=514.50026791284, Max=515.5427671977436, Min=513.379927780072
FIFTEEN_MINUTES: Average=513.0245270250449, Max=513.6370992245602, Min=512.4072131261968
FIFTEEN_MINUTES: Average=513.5526119811121, Max=514.068091459941, Min=513.0441180309333
FIFTEEN_MINUTES: Average=512.49888411717, Max=513.411942793826, Min=511.5319740869777
FIFTEEN_MINUTES: Average=512.1476077260722, Max=513.120045156809, Min=511.45634241906185
FIFTEEN_MINUTES: Average=513.2765073298984, Max=513.7124595527175, Min=512.9814776898187
FIFTEEN_MINUTES: Average=513.1333021070087, Max=513.7317591389963, Min=512.402028572721
FIFTEEN_MINUTES: Average=512.430024697602, Max=513.0234307908697, Min=511.75659809139114
FIFTEEN_MINUTES: Average=511.3409053374641, Max=512.4919667107362, Min=510.60572704037827
FIFTEEN_MINUTES: Average=510.9168151447672, Max=511.2907055249584, Min=510.4510122357342
FIFTEEN_MINUTES: Average=512.5504034403583, Max=513.9280139295535, Min=511.1181330657264
FIFTEEN_MINUTES: Average=514.6452941191603, Max=515.3112426333421, Min=513.8044883143688
FIFTEEN_MINUTES: Average=515.6893776308214, Max=516.1100560834687, Min=515.1080674511962
FIFTEEN_MINUTES: Average=516.17660078617, Max=517.3677671317057, Min=515.3972315661609
FIFTEEN_MINUTES: Average=517.1570655791248, Max=517.6668332651939, Min=516.3751734658128
FIFTEEN_MINUTES: Average=517.5155115581636, Max=517.9224849187334, Min=517.061083928519
FIFTEEN_MINUTES: Average=517.775216452502, Max=518.3979759709665, Min=516.927636606185
FIFTEEN_MINUTES: Average=517.4873817544517, Max=518.1611769851517, Min=516.7958730453812
FIFTEEN_MINUTES: Average=518.5749503188769, Max=519.0657899120953, Min=517.987713440374
FIFTEEN_MINUTES: Average=517.9000668875608, Max=518.5990393869179, Min=516.8100151124818
FIFTEEN_MINUTES: Average=516.7969929021564, Max=517.2232129330649, Min=516.4595859558428
FIFTEEN_MINUTES: Average=517.5353998081827, Max=518.2975398441241, Min=516.547403165398
FIFTEEN_MINUTES: Average=517.3995098645942, Max=518.0339790708729, Min=516.8007548677558
FIFTEEN_MINUTES: Average=517.5126862557171, Max=518.3867964132488, Min=516.693470528133
FIFTEEN_MINUTES: Average=517.7143547513504, Max=518.866986789074, Min=516.5091331106022
FIFTEEN_MINUTES: Average=519.5294808127885, Max=520.408574490635, Min=518.595315419352
FIFTEEN_MINUTES: Average=519.7286437931957, Max=520.4497653077768, Min=519.2535911351362
FIFTEEN_MINUTES: Average=520.4572445135376, Max=521.2360655954693, Min=519.7689877407851
FIFTEEN_MINUTES: Average=519.9788080492924, Max=520.7085997221351, Min=519.4389049096889
FIFTEEN_MINUTES: Average=519.7210638163867, Max=520.1478516083314, Min=519.3708655710543
FIFTEEN_MINUTES: Average=520.6239444886597, Max=521.5447762098845, Min=519.5382324976705
FIFTEEN_MINUTES: Average=520.9353426051106, Max=521.658584838353, Min=520.4199930108311
FIFTEEN_MINUTES: Average=520.4775962090863, Max=520.8397710766537, Min=520.0299634300978
FIFTEEN_MINUTES: Average=520.8414138392144, Max=521.3245534097698, Min=520.3250298478571
FIFTEEN_MINUTES: Average=520.8099891008959, Max=521.3516188165124, Min=520.3187589102388
FIFTEEN_MINUTES: Average=520.0806137662827, Max=520.5777971464146, Min=519.6533129823551
FIFTEEN_MINUTES: Average=520.9508278998229, Max=521.5288619639443, Min=520.3014373333634
FIFTEEN_MINUTES: Average=521.5461303615821, Max=522.2314897147144, Min=521.0305107717405
FIFTEEN_MINUTES: Average=522.4519981424971, Max=522.9609003135182, Min=522.0711398146008
FIFTEEN_MINUTES: Average=522.4552547082366, Max=523.0149669373602, Min=521.7933475052246
