
MINUTE: Average=320.09073111224194, Max=320.22616721084796, Min=319.9513925894155
MINUTE: Average=323.85302668294713, Max=324.01468776598296, Min=323.7227178290347
MINUTE: Average=324.24040047045946, Max=324.425093162751, Min=324.03437609782645
MINUTE: Average=324.4456470635574, Max=324.6034475606985, Min=324.2809076608683
MINUTE: Average=324.69516143374784, Max=324.990267435965, Min=324.4875493097031
MINUTE: Average=325.11749518124935, Max=325.23264384260676, Min=324.9697522216385
MINUTE: Average=325.31042443973274, Max=325.6895295353088, Min=324.88135070130323
MINUTE: Average=325.7416875684493, Max=325.87701047760413, Min=325.6575761112505
MINUTE: Average=325.55638835010615, Max=325.7551576277526, Min=325.40319897376105
MINUTE: Average=325.5982314165997, Max=325.7456794393433, Min=325.42460262902847
MINUTE: Average=325.6581172516441, Max=325.80533404037453, Min=325.4976789238969
MINUTE: Average=325.4146451252407, Max=325.54186361840266, Min=325.2964963006696
MINUTE: Average=325.30997598607956, Max=325.42483225407364, Min=325.17539632875094
MINUTE: Average=325.36673242992345, Max=325.50477546114143, Min=325.24464200953634
MINUTE: Average=325.35211813096464, Max=325.4951854178134, Min=325.21568747366865
MINUTE: Average=325.3537695768052, Max=325.4492103816575, Min=325.2572491125106
MINUTE: Average=325.314809814379, Max=325.4188664140469, Min=325.21331307287466
MINUTE: Average=325.33319248205083, Max=325.4924823549888, Min=325.1058348513895
MINUTE: Average=325.3415357651507, Max=325.4066592333887, Min=325.1176607344086
MINUTE: Average=325.30604463593676, Max=325.484763598463, Min=325.1407715253798
MINUTE: Average=325.2384964098137, Max=325.35883506969407, Min=325.10118110723
MINUTE: Average=325.0639943732206, Max=325.27500115459907, Min=324.8512724915881
MINUTE: Average=324.86287922191985, Max=324.94898331544186, Min=324.7701018180259
MINUTE: Average=324.9774974041212, Max=325.2420596958391, Min=324.8089374686511
MINUTE: Average=325.3735628841508, Max=325.5304488225695, Min=325.1977222556171
MINUTE: Average=325.28224878586815, Max=325.37328610050025, Min=325.16695315680323
MINUTE: Average=325.4370296725523, Max=325.6494382238031, Min=325.25221058689874
MINUTE: Average=325.40067592868854, Max=325.60472994097046, Min=325.22200752157084
MINUTE: Average=325.0330755627634, Max=325.19413029248227, Min=324.8200109479376
MINUTE: Average=324.50766977001695, Max=324.7761468378053, Min=324.385972769788
MINUTE: Average=324.5851618828378, Max=324.69495760225453, Min=324.429014575912
MINUTE: Average=324.50558763630033, Max=324.685651901003, Min=324.3869986731132
MINUTE: Average=324.6370805936652, Max=324.79589373328355, Min=324.4667561948481
MINUTE: Average=324.52379419001437, Max=324.6662361585307, Min=324.4293505158032
MINUTE: Average=324.6484482353786, Max=324.8698092610979, Min=324.53723175496884
MINUTE: Average=324.702294151245, Max=324.8664147599397, Min=324.52007949309626
MINUTE: Average=324.571480773915, Max=324.7356650174679, Min=324.4023113329768
MINUTE: Average=324.51192518836433, Max=324.62089948565034, Min=324.36261071998496
MINUTE: Average=324.59681721381224, Max=324.74197979849447, Min=324.41699571037236
MINUTE: Average=324.62004973641587, Max=324.7517580181642, Min=324.5047860560826
MINUTE: Average=324.63979603658663, Max=324.9283823916712, Min=324.3216497445675
MINUTE: Average=324.36263848768016, Max=324.47856489679907, Min=324.1810766767094
MINUTE: Average=324.111526521976, Max=324.27620541547185, Min=323.8531352552073
MINUTE: Average=324.1074106569213, Max=324.24395980289097, Min=323.9528451582625
MINUTE: Average=323.8456781068372, Max=324.1598244159222, Min=323.6529174381934
MINUTE: Average=323.64516423141754, Max=323.7513309626476, Min=323.5539161077123
MINUTE: Average=323.6116359229167, Max=323.7421567656439, Min=323.4715360481746
MINUTE: Average=323.3203474338899, Max=323.5353309818318, Min=323.1439597266445
MINUTE: Average=323.3699835987428, Max=323.493839369509, Min=323.22962030393245
MINUTE: Average=323.6328925474984, Max=323.79791254681686, Min=323.4007641218651
MINUTE: Average=323.6928367735687, Max=323.84397298333556, Min=323.48505518431443
MINUTE: Average=323.7579907546266, Max=323.8897562380691, Min=323.6604701256089
MINUTE: Average=324.05465282252305, Max=324.2410200761994, Min=323.7524874596861
MINUTE: Average=323.8857964661289, Max=324.08096918048864, Min=323.7044625511605
MINUTE: Average=323.9167846805446, Max=324.0961848689187, Min=323.75012223104636
MINUTE: Average=323.91115974741126, Max=324.0504005246103, Min=323.80294917689486
MINUTE: Average=323.9178870164931, Max=324.0293484102146, Min=323.793124947919
MINUTE: Average=323.84603632407675, Max=323.94746178346736, Min=323.75362323926095
MINUTE: Average=323.714735508405, Max=323.82676023324285, Min=323.6094505977507
MINUTE: Average=323.8208936883932, Max=323.9898954737073, Min=323.72032572826987
MINUTE: Average=323.87541706985667, Max=324.0296858656295, Min=323.70490169294317
MINUTE: Average=323.9469758628919, Max=324.0985119898819, Min=323.70136158162194
MINUTE: Average=323.62562762104034, Max=323.7673444601516, Min=323.4150905303145
MINUTE: Average=323.5172907329299, Max=323.6247493393679, Min=323.4241882893693
MINUTE: Average=323.585864772617, Max=323.88638674557035, Min=323.3444423889573
MINUTE: Average=323.64041999683803, Max=323.86377961282125, Min=323.4847878545251
MINUTE: Average=323.5263498706691, Max=323.691052078372, Min=323.3884212937041
MINUTE: Average=323.57776970554403, Max=323.7722318227839, Min=323.4097350204224
MINUTE: Average=323.51817727105976, Max=323.6498427529702, Min=323.4403629963593
MINUTE: Average=324.0765382284883, Max=324.3277884343149, Min=323.65471765240017
MINUTE: Average=324.1657958978596, Max=324.29413848207463, Min=324.042425613489
MINUTE: Average=324.42428134940127, Max=324.5476786551113, Min=324.2355839353806
MINUTE: Average=324.2417438809872, Max=324.55207694287327, Min=323.9381249261668
MINUTE: Average=324.02910028273715, Max=324.1488714504305, Min=323.9184945634425
MINUTE: Average=324.1326789745648, Max=324.3249830246696, Min=323.98678064954373
MINUTE: Average=324.34404645380465, Max=324.46934272905594, Min=324.20906938115417
MINUTE: Average=324.52941435189956, Max=324.7162933879872, Min=324.36751046360024
MINUTE: Average=324.84113817802887, Max=325.0992837308134, Min=324.56222256673726
MINUTE: Average=325.0477067842282, Max=325.1733522979274, Min=324.94828003106505
MINUTE: Average=325.3030306952205, Max=325.51250688243306, Min=324.9704579624634
MINUTE: Average=325.2993318596236, Max=325.4950218330362, Min=325.19562592000955
MINUTE: Average=325.20749929491046, Max=325.30420733341776, Min=325.11793516241164
MINUTE: Average=325.1091113829987, Max=325.2381583524755, Min=324.9796829910547
MINUTE: Average=325.1511777158267, Max=325.26407962677007, Min=324.9795331831412
MINUTE: Average=325.2394225626073, Max=325.34729836120425, Min=325.1118485971974
MINUTE: Average=325.6620765858239, Max=325.9037509093806, Min=325.3162224747253
MINUTE: Average=325.94960775072883, Max=326.1106368907297, Min=325.76383195281556
MINUTE: Average=326.01468223992674, Max=326.1672616111826, Min=325.9347276297239
MINUTE: Average=326.22283543410975, Max=326.4103928992526, Min=326.06138084527043
MINUTE: Average=326.09402045636415, Max=326.24801104412927, Min=325.90414820243285
MINUTE: Average=326.08413085040934, Max=326.20183113499803, Min=325.921516897578
MINUTE: Average=325.8075666619855, Max=325.94639245936906, Min=325.62055211002337
MINUTE: Average=325.71867892504304, Max=325.88838005760186, Min=325.58784029265274
MINUTE: Average=325.6534437208277, Max=325.8223752631544, Min=325.48597578444827
MINUTE: Average=325.62663316002283, Max=325.74054725452146, Min=325.4915230596158
MINUTE: Average=325.21511503335296, Max=325.45240622349206, Min=325.0523133165028
MINUTE: Average=324.86167767704785, Max=325.1556621376915, Min=324.7073338844255
MINUTE: Average=324.73412246742475, Max=324.79547101171397, Min=324.6812008019055
MINUTE: Average=324.75432273676694, Max=324.8604009355678, Min=324.6497987025023
MINUTE: Average=324.78146309003324, Max=324.8662817279248, Min=324.7107389889678
MINUTE: Average=324.86780664412476, Max=325.0479158821363, Min=324.7325474162973
MINUTE: Average=324.8471554075326, Max=325.0542856561735, Min=324.572494375196
MINUTE: Average=324.5264832365355, Max=324.6763716904551, Min=324.36151117746243
MINUTE: Average=324.8037726995932, Max=325.0151215387941, Min=324.5629709483399
MINUTE: Average=325.15071039430325, Max=325.37569136628133, Min=325.0021322303318
MINUTE: Average=325.3095905575137, Max=325.40289440722677, Min=325.2369822150651
MINUTE: Average=324.9799154079723, Max=325.28283077682096, Min=324.7993143540469
MINUTE: Average=324.79143180703556, Max=324.9099056873615, Min=324.6161772876502
MINUTE: Average=324.90363846451345, Max=325.0231153472266, Min=324.6943577893115
MINUTE: Average=324.75884659342006, Max=324.9608278916864, Min=324.6302514775718
MINUTE: Average=325.06318870853477, Max=325.1744195458935, Min=324.9561137169875
MINUTE: Average=325.00983362017917, Max=325.19810115482005, Min=324.73265653711627
MINUTE: Average=324.7097215249676, Max=324.789902779076, Min=324.60170633698544
MINUTE: Average=324.8230573882382, Max=324.9733046215238, Min=324.67966771854356
MINUTE: Average=324.7765833792191, Max=324.9028191941243, Min=324.6867155716624
MINUTE: Average=324.57708108234067, Max=324.78999861891424, Min=324.23759587771366
MINUTE: Average=324.38456475703435, Max=324.5172843703826, Min=324.2346490603012
MINUTE: Average=324.32948485534536, Max=324.49154697372995, Min=324.17672162278717
MINUTE: Average=324.3232958872193, Max=324.52416157565676, Min=324.18021178283806
MINUTE: Average=324.6638112739443, Max=324.9602695691608, Min=324.3873683188814
MINUTE: Average=324.9243752472828, Max=325.07579248532323, Min=324.76010512678016
MINUTE: Average=324.71188393533765, Max=324.96903676082945, Min=324.52759837682385
MINUTE: Average=324.489045224732, Max=324.592876934192, Min=324.349870022297
MINUTE: Average=324.45952292730334, Max=324.5795614753642, Min=324.3502884041637
MINUTE: Average=324.3776659246017, Max=324.4730911156969, Min=324.2675037036831
MINUTE: Average=324.3701042893648, Max=324.5088067939804, Min=324.17550690270434
MINUTE: Average=324.3535584561739, Max=324.46213657791014, Min=324.2400716405581
MINUTE: Average=324.44153959249434, Max=324.6388303918849, Min=324.2686069229459
MINUTE: Average=324.8222237504827, Max=324.9684240340298, Min=324.5990127466558
MINUTE: Average=324.97513952089037, Max=325.16862280567585, Min=324.8524256772292
MINUTE: Average=324.97409281745996, Max=325.18583244366306, Min=324.77810261032124
MINUTE: Average=324.89770256735414, Max=325.09311221013985, Min=324.719891441834
MINUTE: Average=324.74004283400234, Max=324.87370067315027, Min=324.64115700705486
MINUTE: Average=324.79492856507477, Max=324.9930388979921, Min=324.66790957574
MINUTE: Average=325.0706304908101, Max=325.20963708642705, Min=324.8840890219448
MINUTE: Average=325.0339942529464, Max=325.16380964828926, Min=324.899975333554
MINUTE: Average=325.0783165464683, Max=325.1418712918768, Min=324.97259148095594
MINUTE: Average=325.40947874166056, Max=325.68472544121914, Min=325.08051032776245
MINUTE: Average=325.55969893781605, Max=325.67469130192706, Min=325.44925251080485
MINUTE: Average=325.51336264431393, Max=325.60418363558034, Min=325.40685078429004
MINUTE: Average=325.6088416171321, Max=325.72640772948716, Min=325.4496784630784
MINUTE: Average=325.857225246513, Max=326.10769115008986, Min=325.6588026621393
MINUTE: Average=326.05428784699774, Max=326.2010647055692, Min=325.92187005985215
MINUTE: Average=326.2047011265113, Max=326.3502719931805, Min=325.95722893842003
MINUTE: Average=326.3279597419301, Max=326.4403869332071, Min=326.18951131437706
MINUTE: Average=326.2044008274344, Max=326.4138836751589, Min=325.99147711596345
MINUTE: Average=325.9405329361045, Max=326.1022593413633, Min=325.774553113333
MINUTE: Average=325.8513677209478, Max=325.9467631458252, Min=325.77376636200944
MINUTE: Average=325.97777962251695, Max=326.171564436602, Min=325.8044326506305
MINUTE: Average=325.9674462580512, Max=326.07728059518354, Min=325.85270584613954
MINUTE: Average=326.0782770508271, Max=326.1508280183634, Min=325.99987035628754
MINUTE: Average=326.18936938274885, Max=326.4201354193737, Min=326.0535513593142
MINUTE: Average=326.33393142640705, Max=326.47311121344467, Min=326.1743915654375
MINUTE: Average=325.89428699284616, Max=326.145404634799, Min=325.75622712961433
MINUTE: Average=325.92884105753063, Max=326.0465618780326, Min=325.73131372141313
MINUTE: Average=326.0118517088298, Max=326.12000711046335, Min=325.78764724303306
MINUTE: Average=325.8959839589445, Max=326.0520502620462, Min=325.75142879551873
MINUTE: Average=325.7839674293272, Max=325.9232748429901, Min=325.6336429915051
MINUTE: Average=325.67317510553926, Max=325.82953673383855, Min=325.5126166055315
MINUTE: Average=325.4169908434887, Max=325.5735531798901, Min=325.29906655969376
MINUTE: Average=325.11165975514206, Max=325.36972310058746, Min=324.82842232623085
MINUTE: Average=324.9070070563641, Max=325.03948499558135, Min=324.7365782186099
MINUTE: Average=325.0285420204161, Max=325.1926167753881, Min=324.908414342441
MINUTE: Average=325.2241244147329, Max=325.312700563078, Min=325.13436459444205
MINUTE: Average=325.3904697242724, Max=325.5598381170603, Min=325.18150102739105
MINUTE: Average=325.5339770254563, Max=325.74647686002754, Min=325.3481412321284
MINUTE: Average=325.5133222002665, Max=325.62266628255685, Min=325.378241099971
MINUTE: Average=325.44912154456716, Max=325.5474986270956, Min=325.31190390551933
MINUTE: Average=325.34299499360276, Max=325.4375819044034, Min=325.21054055365585
MINUTE: Average=325.3064114687525, Max=325.5245201779, Min=325.10391884062744
MINUTE: Average=325.367888924954, Max=325.52290195848315, Min=325.2342136241813
MINUTE: Average=325.23390186006594, Max=325.3508650338038, Min=325.12289241325396
MINUTE: Average=325.385301176636, Max=325.5417721809732, Min=325.2227824482775
MINUTE: Average=325.4337583717139, Max=325.579708348829, Min=325.2834120956214
MINUTE: Average=325.5320800659603, Max=325.6847994285216, Min=325.4043102503341
MINUTE: Average=325.44567691915114, Max=325.5711105398342, Min=325.24594559814875
MINUTE: Average=325.1689773268588, Max=325.34279869756625, Min=325.0588630282057
MINUTE: Average=325.2569686463666, Max=325.38217818245283, Min=325.15096431448677
MINUTE: Average=325.2091211037758, Max=325.36994629870446, Min=325.056544179657
MINUTE: Average=325.13513327976034, Max=325.2949757771471, Min=324.98755944436994
MINUTE: Average=325.21191471315814, Max=325.3963589174031, Min=325.0410196442195
MINUTE: Average=325.1580482438994, Max=325.31782445279674, Min=325.01400062777316
MINUTE: Average=325.07918385204994, Max=325.17365948649893, Min=324.94747859010215
MINUTE: Average=324.87300322046195, Max=325.0183721916181, Min=324.7465439448101
MINUTE: Average=324.75300795121495, Max=324.8284006150072, Min=324.66955637537643
MINUTE: Average=324.58777306333565, Max=324.8201642726041, Min=324.43849709100436
MINUTE: Average=324.6070601336339, Max=324.8549325758716, Min=324.3541199422993
MINUTE: Average=324.81886087611565, Max=324.96536614842574, Min=324.686247006213
MINUTE: Average=325.1273143150642, Max=325.4456744328461, Min=324.81416435254704
MINUTE: Average=325.0535500638932, Max=325.33782664446863, Min=324.8027279804131
MINUTE: Average=324.7560612287221, Max=324.9187919463667, Min=324.54473306489194
MINUTE: Average=324.5578970109222, Max=324.66576523348397, Min=324.4558827379143
MINUTE: Average=324.50854467327, Max=324.59621674664385, Min=324.3947392533985
MINUTE: Average=324.6340623717861, Max=324.83660629827165, Min=324.44656471041134
MINUTE: Average=324.72569985085687, Max=324.8968221522518, Min=324.5290893867017
MINUTE: Average=324.4037762745111, Max=324.59480482721705, Min=324.29476191749177
MINUTE: Average=324.3366159143644, Max=324.44754931498846, Min=324.21723253475136
MINUTE: Average=324.54469188360434, Max=324.7519025884777, Min=324.39033567024836
MINUTE: Average=324.6987963287019, Max=324.8511877553112, Min=324.6286225635574
MINUTE: Average=324.6323000981, Max=324.7482530016829, Min=324.5413387989835
MINUTE: Average=324.54428313549687, Max=324.6682829442421, Min=324.3907744439466
MINUTE: Average=324.42791415781534, Max=324.5827459908297, Min=324.2999870793163
MINUTE: Average=324.39181124997816, Max=324.49958715386646, Min=324.29807638698014
MINUTE: Average=324.25777363208095, Max=324.3837102133939, Min=324.11219528819026
MINUTE: Average=324.2726306652988, Max=324.4670983610971, Min=324.06625993918317
MINUTE: Average=324.0566745450102, Max=324.2061990833037, Min=323.8569109484092
MINUTE: Average=324.0609542911133, Max=324.15769396393875, Min=323.9329787168717
MINUTE: Average=324.10985985559284, Max=324.3468144721484, Min=323.8564094930018
MINUTE: Average=324.3270288505408, Max=324.44102842416436, Min=324.2209521404544
MINUTE: Average=324.4699743699113, Max=324.7846367316985, Min=324.2625646205885
MINUTE: Average=324.54285249453073, Max=324.7564501133018, Min=324.4035621499268
MINUTE: Average=324.82985284453883, Max=324.9826527235384, Min=324.6674977020596
MINUTE: Average=324.7826006826491, Max=324.9004313960571, Min=324.6254761379586
MINUTE: Average=324.9075387963097, Max=325.10592240656723, Min=324.76967077217535
MINUTE: Average=324.92431156933105, Max=325.09947507619984, Min=324.68726441722686
MINUTE: Average=324.58199169056564, Max=324.758384852255, Min=324.3902885417018
MINUTE: Average=324.19824230960563, Max=324.37523683591803, Min=324.024033918622
MINUTE: Average=324.1460733952087, Max=324.27189201508276, Min=323.9736996421496
MINUTE: Average=323.88205717174725, Max=324.06932266836935, Min=323.7002887856685
MINUTE: Average=323.4320828635553, Max=323.7006397606674, Min=323.25443652442584
MINUTE: Average=323.39858322580915, Max=323.57966095864595, Min=323.2341814284387
MINUTE: Average=323.510955289939, Max=323.6348709018251, Min=323.39199811985
MINUTE: Average=323.64037575090634, Max=323.694170138104, Min=323.56240353306424
MINUTE: Average=323.66141662213676, Max=323.80967031714937, Min=323.517945152944
MINUTE: Average=323.4456829804041, Max=323.612382945132, Min=323.3418125554286
MINUTE: Average=323.8177093745089, Max=324.0880667036707, Min=323.53578056601856
MINUTE: Average=324.06904798637265, Max=324.204593169271, Min=323.92932332915115
FIFTEEN_MINUTES: Average=320.9491029803901, Max=322.06482656515556, Min=319.8524144727661
FIFTEEN_MINUTES: Average=320.19690000307196, Max=320.5996488933942, Min=319.82782662142813
FIFTEEN_MINUTES: Average=320.55913505239863, Max=320.9524762563811, Min=320.27323458155763
FIFTEEN_MINUTES: Average=320.2934168442301, Max=321.13049305384465, Min=319.40707188598947
FIFTEEN_MINUTES: Average=319.465654105428, Max=320.00427257709634, Min=318.9691740703321
FIFTEEN_MINUTES: Average=319.2769139397086, Max=319.77742974712976, Min=318.6204209736858
FIFTEEN_MINUTES: Average=319.4458471488208, Max=320.4053767276572, Min=318.93137550772286
FIFTEEN_MINUTES: Average=320.5627229721186, Max=321.1134121257519, Min=320.0558418137282
FIFTEEN_MINUTES: Average=320.4496692138421, Max=321.0516708415588, Min=319.7956812344091
FIFTEEN_MINUTES: Average=319.7154653364024, Max=320.4810819524928, Min=318.94396984463907
FIFTEEN_MINUTES: Average=319.33663802729615, Max=320.2599369657315, Min=318.69672661087526
FIFTEEN_MINUTES: Average=321.04487908926535, Max=321.75760281324193, Min=320.1259979378264
FIFTEEN_MINUTES: Average=322.32477985817275, Max=323.04677800569664, Min=321.61717907812425
FIFTEEN_MINUTES: Average=323.320614197588, Max=323.68176832203784, Min=322.95215109643533
FIFTEEN_MINUTES: Average=324.0220850704397, Max=324.9632732305334, Min=323.2886149989407
FIFTEEN_MINUTES: Average=324.71305493223764, Max=325.32236009139257, Min=324.10900645601293
FIFTEEN_MINUTES: Average=324.47103427742536, Max=324.78894100724676, Min=324.13486488543674
FIFTEEN_MINUTES: Average=323.76703347771195, Max=324.66682236151706, Min=323.0450754741031
FIFTEEN_MINUTES: Average=323.352400266056, Max=324.0233652381849, Min=322.62221226323106
FIFTEEN_MINUTES: Average=322.9528779966984, Max=323.598523862237, Min=322.22670403581037
FIFTEEN_MINUTES: Average=323.70199461225764, Max=324.4189257169001, Min=323.0713032596745
FIFTEEN_MINUTES: Average=323.59499723375006, Max=324.22721337601547, Min=322.7856680754486
FIFTEEN_MINUTES: Average=323.07679120692063, Max=323.69544069946903, Min=322.7505407364072
FIFTEEN_MINUTES: Average=322.9975922921133, Max=323.699911047642, Min=322.30622905107316
FIFTEEN_MINUTES: Average=323.47779698327724, Max=324.09369576377077, Min=323.00228534056436
FIFTEEN_MINUTES: Average=322.0884581416763, Max=323.4699286621968, Min=321.1178564295361
FIFTEEN_MINUTES: Average=321.55837511012334, Max=322.19303201287653, Min=321.04552281349794
FIFTEEN_MINUTES: Average=321.0494662127906, Max=321.54555487211667, Min=320.44319883141964
FIFTEEN_MINUTES: Average=321.18505022610145, Max=321.537318921269, Min=320.723370154725
FIFTEEN_MINUTES: Average=321.1086296309031, Max=321.491172370695, Min=320.6657946323219
FIFTEEN_MINUTES: Average=320.69065996554224, Max=321.3787209448697, Min=320.0223930489868
FIFTEEN_MINUTES: Average=320.296044410078, Max=321.0098003039118, Min=319.26945197657335
FIFTEEN_MINUTES: Average=319.34004585339045, Max=319.7871994020422, Min=318.7150732459441
FIFTEEN_MINUTES: Average=317.5304771417976, Max=318.9269052958741, Min=316.45097316805607
FIFTEEN_MINUTES: Average=316.92397188916283, Max=317.2415335710003, Min=316.54384081880573
FIFTEEN_MINUTES: Average=316.3376482139289, Max=317.0004001953806, Min=315.99461347576033
FIFTEEN_MINUTES: Average=315.7010324053016, Max=316.6220696842108, Min=315.1004255608693
FIFTEEN_MINUTES: Average=314.8522446024498, Max=315.9824194846803, Min=314.18903919456795
FIFTEEN_MINUTES: Average=314.8182065920374, Max=315.51854057273306, Min=313.9905549392779
FIFTEEN_MINUTES: Average=315.23557403519044, Max=315.9777817343179, Min=314.5269072544812
FIFTEEN_MINUTES: Average=313.1827317323542, Max=314.7433958102517, Min=312.0477298246942
FIFTEEN_MINUTES: Average=312.2823002906868, Max=312.7227801551788, Min=311.73869647108603
FIFTEEN_MINUTES: Average=311.9053938932346, Max=312.531142836184, Min=310.99792422119685
FIFTEEN_MINUTES: Average=311.19826614474573, Max=311.6915918502958, Min=310.7216724683285
FIFTEEN_MINUTES: Average=311.83168401984324, Max=312.8644727325185, Min=310.9613459000045
FIFTEEN_MINUTES: Average=313.1514023588929, Max=313.74488934963284, Min=312.4334979783665
FIFTEEN_MINUTES: Average=312.5003199797195, Max=313.01270240594937, Min=312.1197324914822
FIFTEEN_MINUTES: Average=312.02517912321554, Max=312.70884891844355, Min=311.2331472458338
FIFTEEN_MINUTES: Average=310.82217284987644, Max=311.82873888257234, Min=310.0617344591295
