
MINUTE: Average=856.8175205861392, Max=857.002423856661, Min=856.6446463602871
MINUTE: Average=853.2120660679898, Max=853.4477341309613, Min=852.9405361442173
MINUTE: Average=853.1982068237961, Max=853.3006064620669, Min=852.9694635218453
MINUTE: Average=853.0786776052702, Max=853.2657651333585, Min=852.8429047317558
MINUTE: Average=852.9620009091261, Max=853.0454974748633, Min=852.862877907765
MINUTE: Average=852.9807431055139, Max=853.0828924005782, Min=852.8899145782889
MINUTE: Average=852.7056258960081, Max=852.9911611586396, Min=852.5252553404447
MINUTE: Average=852.7232239251857, Max=852.9387995104287, Min=852.5499758049623
MINUTE: Average=853.0634371645135, Max=853.2167479289118, Min=852.9523063572778
MINUTE: Average=852.8652204001617, Max=853.0367619048068, Min=852.656912794576
MINUTE: Average=852.8224633017009, Max=852.9791728581796, Min=852.6556127276965
MINUTE: Average=853.1164828253847, Max=853.2708642380163, Min=852.8998811000521
MINUTE: Average=853.129016886972, Max=853.266821580781, Min=853.034752968249
MINUTE: Average=853.0706976398337, Max=853.313187855173, Min=852.7930777691116
MINUTE: Average=852.9556032919716, Max=853.0592593769958, Min=852.8015123349948
MINUTE: Average=852.8642951675764, Max=852.9470708767996, Min=852.7642449325391
MINUTE: Average=853.086891289203, Max=853.258980264452, Min=852.9016625198211
MINUTE: Average=853.1407110916263, Max=853.2766834149162, Min=853.0203890097905
MINUTE: Average=853.1524383712828, Max=853.2453064806664, Min=852.9764373774017
MINUTE: Average=853.1094816349038, Max=853.2975332112495, Min=852.7848794736511
MINUTE: Average=852.7242790687324, Max=852.9120278883736, Min=852.4448488325007
MINUTE: Average=852.3844408670061, Max=852.573583220029, Min=852.1904887402784
MINUTE: Average=852.7643245071353, Max=852.9349240240479, Min=852.4816172894288
MINUTE: Average=852.704244839471, Max=852.8226556129879, Min=852.5304635053145
MINUTE: Average=852.7552491254152, Max=852.8488761739507, Min=852.5747059222799
MINUTE: Average=852.5543734482516, Max=852.8370949177682, Min=852.3454736414075
MINUTE: Average=852.971056577428, Max=853.1448418825083, Min=852.8289120816473
MINUTE: Average=852.8763913858814, Max=852.9967182033974, Min=852.740098587206
MINUTE: Average=852.7282186413296, Max=852.8623227617041, Min=852.6235735346073
MINUTE: Average=852.8679687200699, Max=853.0172241939459, Min=852.7444022110063
MINUTE: Average=853.1517440989078, Max=853.3485807896942, Min=852.9940056711963
MINUTE: Average=853.3292391663232, Max=853.4662910762901, Min=853.1703049801188
MINUTE: Average=853.2702053406877, Max=853.4728100026333, Min=853.1595550825009
MINUTE: Average=853.3039930217086, Max=853.4876345487586, Min=853.122717567627
MINUTE: Average=853.4895911472256, Max=853.6234867265265, Min=853.3896861681541
MINUTE: Average=853.5061581754148, Max=853.6197442899595, Min=853.4006740640726
MINUTE: Average=853.2771878463142, Max=853.4365274631174, Min=853.0531236754974
MINUTE: Average=853.067751155953, Max=853.1727204462404, Min=852.9569354216537
MINUTE: Average=852.9790822729171, Max=853.1205660526459, Min=852.874798192345
MINUTE: Average=852.9998828000721, Max=853.1308051968404, Min=852.8486541449371
MINUTE: Average=852.955052399356, Max=853.1453378371015, Min=852.8165180538504
MINUTE: Average=852.7703801475599, Max=852.9644146011718, Min=852.6127134868641
MINUTE: Average=852.7196855432742, Max=852.8149481782448, Min=852.6249929673102
MINUTE: Average=852.8737230968762, Max=852.9664891327233, Min=852.7806675425647
MINUTE: Average=852.8816661754822, Max=853.0984126545281, Min=852.7541798028004
MINUTE: Average=852.9916652779979, Max=853.2474319988132, Min=852.7271486251816
MINUTE: Average=852.9308267356234, Max=853.1142914740734, Min=852.7007966791398
MINUTE: Average=853.1970820917611, Max=853.2655331321841, Min=853.0578795773105
MINUTE: Average=853.3235101601094, Max=853.4472720843978, Min=853.0596482385529
MINUTE: Average=853.0573968971241, Max=853.3831105812887, Min=852.8406194651186
MINUTE: Average=853.1939765324597, Max=853.3035123811085, Min=853.0450168682696
MINUTE: Average=853.0115769126265, Max=853.1381097320589, Min=852.8889968741809
MINUTE: Average=853.0758604067644, Max=853.203657510712, Min=852.9602702620808
MINUTE: Average=853.195290551167, Max=853.3466243819544, Min=853.0303415692166
MINUTE: Average=853.1849048692634, Max=853.3058308192512, Min=852.9790317927648
MINUTE: Average=853.2358448717115, Max=853.3690786928954, Min=853.1411438048146
MINUTE: Average=853.5904307038052, Max=853.8687295389292, Min=853.300915426668
MINUTE: Average=853.6418840197856, Max=853.7574191047571, Min=853.538971414072
MINUTE: Average=853.5890501222367, Max=853.6708940318167, Min=853.4259660102806
MINUTE: Average=853.301494045498, Max=853.5543034531149, Min=853.1921396044953
MINUTE: Average=853.124276578935, Max=853.2962718954245, Min=853.0082675747799
MINUTE: Average=853.0443014702611, Max=853.201686228613, Min=852.9287541703223
MINUTE: Average=852.9287982601302, Max=853.035310724268, Min=852.7859038085624
MINUTE: Average=852.8337046822145, Max=852.9298333715333, Min=852.7293959336916
MINUTE: Average=852.5529160314844, Max=852.7692020605948, Min=852.330068247134
MINUTE: Average=852.3469314512637, Max=852.5981577219, Min=852.1581485526707
MINUTE: Average=852.1734669835697, Max=852.2974115858567, Min=852.0034179832634
MINUTE: Average=851.92248960533, Max=852.0919977847559, Min=851.7713700791935
MINUTE: Average=851.6553643105534, Max=851.8150930120654, Min=851.4793781314008
MINUTE: Average=851.7138128398351, Max=851.866571598283, Min=851.5411689283602
MINUTE: Average=851.5838151569541, Max=851.7611876816791, Min=851.4522412308087
MINUTE: Average=851.70221889511, Max=851.8406685625197, Min=851.5068935620533
MINUTE: Average=851.5605261554156, Max=851.7045227385634, Min=851.4117896321052
MINUTE: Average=851.393327940107, Max=851.5372582752963, Min=851.0908366368114
MINUTE: Average=851.0075584640422, Max=851.1831394561997, Min=850.897571188743
MINUTE: Average=850.9571382167247, Max=851.0906511504783, Min=850.846759761569
MINUTE: Average=850.8508657135834, Max=851.0288914591666, Min=850.7265377329501
MINUTE: Average=850.7248285718886, Max=850.8606779820567, Min=850.6210163888484
MINUTE: Average=850.8406413912759, Max=851.0456555514979, Min=850.7091513672441
MINUTE: Average=850.7426505098352, Max=850.884052719732, Min=850.6136815525377
MINUTE: Average=850.6170723420431, Max=850.8099255930348, Min=850.4519310407925
MINUTE: Average=850.8008706702359, Max=850.9173626009347, Min=850.6392934507896
MINUTE: Average=850.93154995736, Max=851.0726565312116, Min=850.7934353790135
MINUTE: Average=851.2506665514062, Max=851.5152501715324, Min=851.0293771796588
MINUTE: Average=851.4118056515457, Max=851.60719327306, Min=851.2692749909693
MINUTE: Average=851.5029016458017, Max=851.6233490003348, Min=851.3818030152714
MINUTE: Average=851.5276745242994, Max=851.6352904365779, Min=851.3436050144317
MINUTE: Average=851.4858708850916, Max=851.636242180081, Min=851.287046043142
MINUTE: Average=851.2250936793063, Max=851.4136748681918, Min=851.0506516420458
MINUTE: Average=851.3166647833852, Max=851.4814357786744, Min=851.0659195940686
MINUTE: Average=851.5888130677974, Max=851.7445097617057, Min=851.3658548585365
MINUTE: Average=851.7570394325197, Max=852.0418930958707, Min=851.6209682733495
MINUTE: Average=852.3053972109388, Max=852.4589824917439, Min=852.0266774721007
MINUTE: Average=852.4899009069587, Max=852.644621203444, Min=852.3584901282983
MINUTE: Average=852.8384528549436, Max=853.1126731968568, Min=852.5309933793089
MINUTE: Average=853.1978866782596, Max=853.3353396456198, Min=853.0092861924816
MINUTE: Average=853.2789936899026, Max=853.4270091076153, Min=853.0999330974622
MINUTE: Average=853.4376901904853, Max=853.6114104691407, Min=853.2793941153272
MINUTE: Average=853.584920403186, Max=853.7436827662805, Min=853.4697852224027
MINUTE: Average=853.6571924559886, Max=853.8449017067587, Min=853.5565417250182
MINUTE: Average=853.3772906424973, Max=853.5448318529701, Min=853.2694693991565
MINUTE: Average=853.4705950736461, Max=853.5987019830362, Min=853.3124001695027
MINUTE: Average=853.5890583572406, Max=853.8378063818333, Min=853.4188549277709
MINUTE: Average=853.8115175690862, Max=853.9128699213691, Min=853.7254586650961
MINUTE: Average=853.807949396593, Max=853.9075836078091, Min=853.6938892563144
MINUTE: Average=853.617727798903, Max=853.7789217105917, Min=853.49430597031
MINUTE: Average=853.5269624180578, Max=853.6718682172705, Min=853.359259651968
MINUTE: Average=853.4613465398157, Max=853.57329130079, Min=853.365995771447
MINUTE: Average=853.4429957058056, Max=853.5253255979205, Min=853.3296658149962
MINUTE: Average=853.4732878213838, Max=853.6988172440485, Min=853.2330005365199
MINUTE: Average=853.5502890356532, Max=853.7487594570601, Min=853.2610656074958
MINUTE: Average=853.1866344454307, Max=853.3636355177513, Min=852.9816849718262
MINUTE: Average=852.8975256941201, Max=853.2372427059311, Min=852.6738876253424
MINUTE: Average=852.5615613183719, Max=852.6841943195343, Min=852.3679471182708
MINUTE: Average=852.3212254119194, Max=852.430381074581, Min=852.2028353704078
MINUTE: Average=852.2533000334198, Max=852.3649258026011, Min=852.1517480580528
MINUTE: Average=852.2303351222704, Max=852.3979219104241, Min=852.1439853058397
MINUTE: Average=852.104007065818, Max=852.2329104470589, Min=851.9493717456229
MINUTE: Average=852.0164768659203, Max=852.1460684792329, Min=851.8172383752882
MINUTE: Average=851.9299025821795, Max=852.0090641093591, Min=851.8275531606847
MINUTE: Average=852.030813651623, Max=852.1947997069441, Min=851.815477021915
MINUTE: Average=852.0209080055133, Max=852.1045745184504, Min=851.8733577084436
MINUTE: Average=852.0738864783133, Max=852.2328706222556, Min=851.9354833439132
MINUTE: Average=851.9936681530995, Max=852.1427696062761, Min=851.8535964832213
MINUTE: Average=852.1040921742187, Max=852.2172284036587, Min=851.9313961476638
MINUTE: Average=852.0156500641538, Max=852.1760094905509, Min=851.8755469428755
MINUTE: Average=852.0162253718561, Max=852.1261705919536, Min=851.9260860475306
MINUTE: Average=851.9320312500955, Max=852.1245899875573, Min=851.7250325205279
MINUTE: Average=852.2263622752629, Max=852.4091359192037, Min=852.0839297838701
MINUTE: Average=852.1507910511226, Max=852.2822250500575, Min=852.0333695225268
MINUTE: Average=852.16446023681, Max=852.3479217819279, Min=852.0565473347376
MINUTE: Average=852.2748587592122, Max=852.3969766717171, Min=852.1966262691615
MINUTE: Average=852.0864745139653, Max=852.3084768112855, Min=851.9335610380289
MINUTE: Average=852.1618863095584, Max=852.5460885114038, Min=851.8435222073547
MINUTE: Average=852.4671122142444, Max=852.6107029865437, Min=852.3327495653244
MINUTE: Average=852.6478601154028, Max=852.8507181993583, Min=852.4847849432285
MINUTE: Average=852.8525573082453, Max=852.9524683446011, Min=852.6749343472502
MINUTE: Average=852.9953122741858, Max=853.1400664379453, Min=852.7893322013704
MINUTE: Average=852.8774448780847, Max=853.0759029632733, Min=852.6559121578046
MINUTE: Average=852.7205932761931, Max=852.8656591301655, Min=852.6278337766573
MINUTE: Average=852.8615243167234, Max=852.9829523999541, Min=852.7115517090627
MINUTE: Average=852.5451540589489, Max=852.702971471594, Min=852.4447842393834
MINUTE: Average=852.7168032977401, Max=852.8470293230022, Min=852.5388313025156
MINUTE: Average=852.4214277978728, Max=852.6245874314743, Min=852.1301849847835
MINUTE: Average=852.0278828696078, Max=852.195502587311, Min=851.8596312373421
MINUTE: Average=851.9685449847608, Max=852.0780087263423, Min=851.7772552993872
MINUTE: Average=852.0391459347995, Max=852.1728533239691, Min=851.8889886941339
MINUTE: Average=852.0095124353574, Max=852.2087353625309, Min=851.8090239612653
MINUTE: Average=851.9360200641205, Max=852.1968025695495, Min=851.7496751847119
MINUTE: Average=852.1676921469336, Max=852.2452675647437, Min=852.09620116107
MINUTE: Average=852.269990715975, Max=852.4410243742929, Min=852.0990150617178
MINUTE: Average=852.6668315244654, Max=852.8020094339688, Min=852.4539959110372
MINUTE: Average=852.5247901723651, Max=852.6277099451967, Min=852.4155580174473
MINUTE: Average=852.7226455702823, Max=852.8542210918572, Min=852.5420421141338
MINUTE: Average=852.6013978805443, Max=852.743035921014, Min=852.3294578042677
MINUTE: Average=852.4535894559077, Max=852.52071836404, Min=852.3773543662935
MINUTE: Average=852.292349516982, Max=852.5559687012335, Min=852.0303949432345
MINUTE: Average=851.9375509338523, Max=852.0826364868724, Min=851.8194178404966
MINUTE: Average=852.0676321216293, Max=852.1983458365514, Min=851.9548399422821
MINUTE: Average=852.0910710667273, Max=852.1741091473921, Min=851.9890112811852
MINUTE: Average=852.1689698565226, Max=852.36985831555, Min=852.0006388718476
MINUTE: Average=852.2476043838963, Max=852.4681924250451, Min=852.117926449026
MINUTE: Average=852.5651969894624, Max=852.7340029410645, Min=852.456994884101
MINUTE: Average=852.422073159914, Max=852.5878098792977, Min=852.2553244494804
MINUTE: Average=852.4575096281188, Max=852.6344750109411, Min=852.2844977826092
MINUTE: Average=852.4626106646875, Max=852.6838935017299, Min=852.2731660889424
MINUTE: Average=852.0679861243112, Max=852.301190121538, Min=851.907219360393
MINUTE: Average=851.9725950645911, Max=852.1978061398885, Min=851.7962109762419
MINUTE: Average=852.1458100723411, Max=852.2510596853448, Min=852.0468129229482
MINUTE: Average=852.0913144819314, Max=852.1668330809115, Min=851.9469124887718
MINUTE: Average=851.7989862914729, Max=851.9684514868535, Min=851.6056174524388
MINUTE: Average=851.8743834937228, Max=851.998018973712, Min=851.6957527493972
MINUTE: Average=851.8714421217996, Max=851.9761472557146, Min=851.6892587403489
MINUTE: Average=851.5523473744821, Max=851.8001908136301, Min=851.4080025930857
MINUTE: Average=851.5728046048215, Max=851.6795011469312, Min=851.4473494821339
MINUTE: Average=851.3353384548271, Max=851.5032284212089, Min=851.1583987449013
MINUTE: Average=851.2918080411079, Max=851.4551439000651, Min=851.1450866576224
MINUTE: Average=851.4162719603653, Max=851.6643465111833, Min=851.2206593692831
MINUTE: Average=851.5391630961514, Max=851.6975832376121, Min=851.4028418137715
MINUTE: Average=851.3273202553858, Max=851.4606627256113, Min=851.1840788056584
MINUTE: Average=851.2348910496323, Max=851.4001707229644, Min=851.0234492212861
MINUTE: Average=851.0699855289677, Max=851.2105643653539, Min=850.9661937874804
MINUTE: Average=851.2740423794695, Max=851.4293958385671, Min=851.1696669831958
MINUTE: Average=851.3007488303149, Max=851.4031372044632, Min=851.1295343976022
MINUTE: Average=851.1633819635342, Max=851.3830600019201, Min=850.9863137857147
MINUTE: Average=851.1308602036976, Max=851.3505044412195, Min=850.977621734807
MINUTE: Average=851.4686068383609, Max=851.6993145143302, Min=851.2729188297872
MINUTE: Average=851.5132480711203, Max=851.7330354841617, Min=851.3994725409639
MINUTE: Average=851.3364475027226, Max=851.4541523270859, Min=851.2547472814896
MINUTE: Average=851.441276351194, Max=851.5812158677243, Min=851.2040433215132
MINUTE: Average=851.6278140087899, Max=851.8150827929501, Min=851.4649770933182
MINUTE: Average=852.0377744876034, Max=852.2204710740032, Min=851.8603059561068
MINUTE: Average=852.2027271270488, Max=852.3477591482616, Min=852.0487880375579
MINUTE: Average=851.980969903559, Max=852.1444376639397, Min=851.6969924953283
MINUTE: Average=851.9390750316602, Max=852.0913579008987, Min=851.7667959116222
MINUTE: Average=852.2243748033504, Max=852.4569524151722, Min=852.0271311328967
MINUTE: Average=852.3008987791083, Max=852.4183053038463, Min=852.1817210586563
MINUTE: Average=852.282324469092, Max=852.3853279315318, Min=852.179217521672
MINUTE: Average=852.2709715066251, Max=852.382709108824, Min=851.9787243397492
MINUTE: Average=851.9189157129148, Max=852.0078677381863, Min=851.7446086629755
MINUTE: Average=851.7107679112693, Max=851.9577887496869, Min=851.4603398766805
MINUTE: Average=851.5569360003153, Max=851.6638992427019, Min=851.4115148188268
MINUTE: Average=851.4988663224976, Max=851.7334009901991, Min=851.2752512046338
MINUTE: Average=851.8302110012538, Max=851.9316787631828, Min=851.6990636853882
MINUTE: Average=851.7804870903673, Max=851.9328330029525, Min=851.5833598366322
MINUTE: Average=851.516848211339, Max=851.6085730747968, Min=851.3822069730812
MINUTE: Average=851.5581751867404, Max=851.6717300234221, Min=851.4010682955051
MINUTE: Average=851.6192446628194, Max=851.7558513903837, Min=851.432549114334
MINUTE: Average=851.5742417057962, Max=851.6779296282639, Min=851.479494627634
MINUTE: Average=851.4918829784199, Max=851.5983731582974, Min=851.3467513411966
MINUTE: Average=851.3247131770097, Max=851.4083413657895, Min=851.2377603876398
MINUTE: Average=851.1436158184831, Max=851.3881706154908, Min=850.9216137924095
MINUTE: Average=850.9236900853446, Max=851.0101475417691, Min=850.8631540141643
MINUTE: Average=851.0088129510384, Max=851.1816667310013, Min=850.6406154255072
MINUTE: Average=850.5102098290612, Max=850.7673731784145, Min=850.3674733812388
MINUTE: Average=850.5561319509084, Max=850.777559565618, Min=850.3773098442784
MINUTE: Average=850.6930180919225, Max=850.8045241809077, Min=850.5593546988919
MINUTE: Average=850.6812409850359, Max=850.830708712059, Min=850.5415231303699
MINUTE: Average=850.4679854911482, Max=850.6077703414146, Min=850.3407683686941
MINUTE: Average=850.3191612950144, Max=850.4497396493003, Min=850.1384071011372
MINUTE: Average=850.0837106748149, Max=850.18761494052, Min=849.9272783994412
MINUTE: Average=850.0379611870811, Max=850.1610323666093, Min=849.8691342623515
MINUTE: Average=849.9298095235408, Max=850.1003185641687, Min=849.7576945119283
MINUTE: Average=849.9751271268827, Max=850.1374870545219, Min=849.811006644275
MINUTE: Average=850.0469258076795, Max=850.1639507366107, Min=849.9316208870522
MINUTE: Average=850.0171399867982, Max=850.114601647688, Min=849.8388580054153
MINUTE: Average=849.9659333670581, Max=850.0927429212916, Min=849.8543463392774
MINUTE: Average=849.8967179895428, Max=850.0158018032951, Min=849.795548060481
MINUTE: Average=849.8777945852909, Max=850.0416193863176, Min=849.642280435627
MINUTE: Average=849.6519768242674, Max=849.8326521982289, Min=849.4174957883448
MINUTE: Average=849.3497681786048, Max=849.5242314515666, Min=849.1058821952467
MINUTE: Average=849.4417529601141, Max=849.6505631286888, Min=849.2899531080008
MINUTE: Average=849.2262146114558, Max=849.5923495106184, Min=849.0525084720705
MINUTE: Average=849.2625873281044, Max=849.3838048021903, Min=849.0824098315161
MINUTE: Average=848.87835764856, Max=849.0949586728178, Min=848.67307060355
MINUTE: Average=848.7418297493325, Max=848.8490590905216, Min=848.5603852396421
MINUTE: Average=848.5796398020528, Max=848.771637316024, Min=848.4754533577348
MINUTE: Average=848.9973213931765, Max=849.3131074503596, Min=848.7371202891707
MINUTE: Average=849.2761129930535, Max=849.3958363058664, Min=849.1023106803831
MINUTE: Average=849.3210371698003, Max=849.4597060586651, Min=849.1661315399667
MINUTE: Average=849.3803151224794, Max=849.6058070735896, Min=849.1448951545162
MINUTE: Average=849.1736582123299, Max=849.3770780285208, Min=848.9506479914141
MINUTE: Average=848.7819875143854, Max=849.0912868169169, Min=848.5764487940198
MINUTE: Average=848.3994500609487, Max=848.6109886542062, Min=848.2652741280815
MINUTE: Average=848.4988517629957, Max=848.7093863238795, Min=848.3250328858237
MINUTE: Average=848.8759598475018, Max=849.1041779315249, Min=848.6573880596832
MINUTE: Average=849.0246798250945, Max=849.1928492715915, Min=848.8520946968886
MINUTE: Average=849.1913817021444, Max=849.3655071605814, Min=848.9828213887287
MINUTE: Average=849.1093265740626, Max=849.2479750771133, Min=849.0127149729819
MINUTE: Average=849.4053783780322, Max=849.551560163556, Min=849.214344065943
MINUTE: Average=849.5006626705589, Max=849.6156934800747, Min=849.3489880890935
MINUTE: Average=849.2128598965876, Max=849.4837306845042, Min=849.0326974018143
MINUTE: Average=849.0186469879628, Max=849.121279591488, Min=848.9328228936274
MINUTE: Average=849.0888694784784, Max=849.2716954621948, Min=848.9484652190741
MINUTE: Average=849.2118073717387, Max=849.3105031406063, Min=849.0697550778781
FIFTEEN_MINUTES: Average=872.0043918928246, Max=872.7159506658761, Min=871.3037486661228
FIFTEEN_MINUTES: Average=871.2583760239629, Max=872.0050963019286, Min=870.7969845812163
FIFTEEN_MINUTES: Average=871.9942096998293, Max=872.6813152589368, Min=871.1952327625711
FIFTEEN_MINUTES: Average=872.0339275182755, Max=872.4853965732669, Min=871.5139169790679
FIFTEEN_MINUTES: Average=872.3842673660412, Max=872.9407113834231, Min=871.6843088984473
FIFTEEN_MINUTES: Average=873.1683777385338, Max=873.8576166701508, Min=872.0817275536036
FIFTEEN_MINUTES: Average=872.7488485041168, Max=873.3393712842259, Min=872.2164662889089
FIFTEEN_MINUTES: Average=872.2583853863739, Max=872.9031708850509, Min=871.7236587947211
FIFTEEN_MINUTES: Average=873.0126589929155, Max=874.0466519388041, Min=872.0109425144022
FIFTEEN_MINUTES: Average=873.2189289646267, Max=873.9785176214185, Min=872.6799971700068
FIFTEEN_MINUTES: Average=873.77028911684, Max=874.7230940643524, Min=872.9054592325015
FIFTEEN_MINUTES: Average=874.5174301539472, Max=875.0128557314241, Min=874.0741938366078
FIFTEEN_MINUTES: Average=874.6324046235877, Max=875.4596777662388, Min=873.9559030899629
FIFTEEN_MINUTES: Average=874.960269518867, Max=875.606756281954, Min=874.3053940301903
FIFTEEN_MINUTES: Average=874.7342264586096, Max=875.2185185581482, Min=874.2870727173498
FIFTEEN_MINUTES: Average=875.2577318117372, Max=875.9357632056426, Min=874.228850619109
FIFTEEN_MINUTES: Average=874.1162211828054, Max=874.8444563163974, Min=873.6159843070759
FIFTEEN_MINUTES: Average=875.1493222429605, Max=875.687301839959, Min=874.5902546466282
FIFTEEN_MINUTES: Average=874.2364165578888, Max=874.8803865648599, Min=873.7868509074491
FIFTEEN_MINUTES: Average=874.6998919897303, Max=875.8322575913012, Min=873.8632973186641
FIFTEEN_MINUTES: Average=875.2199794091661, Max=875.706511104694, Min=874.7035727548728
FIFTEEN_MINUTES: Average=875.4010772074829, Max=876.0193792289622, Min=874.966122192949
FIFTEEN_MINUTES: Average=876.1239462917766, Max=876.7950407665869, Min=875.5813715404119
FIFTEEN_MINUTES: Average=875.7708454886954, Max=876.3216712059241, Min=875.2999457417312
FIFTEEN_MINUTES: Average=875.8132558380751, Max=876.4015593180072, Min=875.3119733234493
FIFTEEN_MINUTES: Average=875.900297233821, Max=876.1720387387622, Min=875.543427219969
FIFTEEN_MINUTES: Average=876.0870235835904, Max=876.4973362700782, Min=875.6893102684742
FIFTEEN_MINUTES: Average=875.7724776789318, Max=876.5186301916908, Min=875.192759706126
FIFTEEN_MINUTES: Average=875.3598671872853, Max=875.7719980784664, Min=874.8448256467087
FIFTEEN_MINUTES: Average=874.8481749555897, Max=875.2936138807327, Min=874.424343305237
FIFTEEN_MINUTES: Average=874.3131130525209, Max=875.1769049042783, Min=873.439535594563
FIFTEEN_MINUTES: Average=873.6352544917603, Max=874.2349818515119, Min=872.9964882703396
FIFTEEN_MINUTES: Average=873.871576366401, Max=874.5867866554296, Min=873.1590008669194
FIFTEEN_MINUTES: Average=874.4017702941029, Max=875.0884845072911, Min=873.7744342509916
FIFTEEN_MINUTES: Average=874.4170518166951, Max=874.8006785970765, Min=873.9287986805041
FIFTEEN_MINUTES: Average=873.9164462703961, Max=874.5835784230343, Min=873.3716445941286
FIFTEEN_MINUTES: Average=874.7280656910368, Max=875.4550928171041, Min=873.7089681715428
FIFTEEN_MINUTES: Average=875.4232771161701, Max=876.0774804988664, Min=874.6857327677698
FIFTEEN_MINUTES: Average=875.4223650038093, Max=876.207242276806, Min=874.6123120368022
FIFTEEN_MINUTES: Average=874.8661013663669, Max=875.396061276614, Min=874.4361997703272
FIFTEEN_MINUTES: Average=874.9754935171424, Max=875.4327697272237, Min=874.6075598000822
FIFTEEN_MINUTES: Average=874.6264089318622, Max=875.1346829069013, Min=874.120169786343
FIFTEEN_MINUTES: Average=873.9858915760055, Max=874.477747495421, Min=873.5455806113499
FIFTEEN_MINUTES: Average=873.5378714145211, Max=874.0707886829013, Min=873.0498199314602
FIFTEEN_MINUTES: Average=873.5232688521573, Max=873.9769624595134, Min=872.9000228175042
FIFTEEN_MINUTES: Average=873.121035997178, Max=874.0234121016343, Min=871.7226899011359
FIFTEEN_MINUTES: Average=872.3098664244347, Max=872.7480184426622, Min=871.634348307857
FIFTEEN_MINUTES: Average=872.697503163027, Max=873.400992623433, Min=872.2704835568943
FIFTEEN_MINUTES: Average=872.4808063435596, Max=872.9297363589627, Min=872.0838028569419
FIFTEEN_MINUTES: Average=871.3423382631446, Max=872.4409159532876, Min=870.1442262208091
