
MINUTE: Average=433.3740590938253, Max=433.4608310917132, Min=433.264232652834
MINUTE: Average=433.6054172342234, Max=433.8447029303735, Min=433.4240990597945
MINUTE: Average=433.49981447987943, Max=433.6117338725364, Min=433.3938575264394
MINUTE: Average=433.272555472526, Max=433.5003263980957, Min=433.0760016287581
MINUTE: Average=433.08097432033367, Max=433.257012212147, Min=432.87748627599217
MINUTE: Average=433.22398604426434, Max=433.3221771321876, Min=433.0262682842499
MINUTE: Average=433.0959994910123, Max=433.1830275625215, Min=432.9481581086085
MINUTE: Average=433.18227724344, Max=433.3593103857082, Min=432.94600545173574
MINUTE: Average=433.1523920805658, Max=433.2726562685009, Min=433.0564693189507
MINUTE: Average=433.2650314321454, Max=433.554175481333, Min=433.0641535220895
MINUTE: Average=433.47696262818977, Max=433.6764566864632, Min=433.27174526776855
MINUTE: Average=433.54087135345964, Max=433.6490763288346, Min=433.45755721479486
MINUTE: Average=433.3253423646523, Max=433.64456236700494, Min=433.13536409420914
MINUTE: Average=433.236352863422, Max=433.4166319936245, Min=433.0921376898372
MINUTE: Average=433.47127417059824, Max=433.663470276172, Min=433.180932716654
MINUTE: Average=433.7358211854572, Max=433.9012221523518, Min=433.56849822161763
MINUTE: Average=433.5997923745065, Max=433.70294185698873, Min=433.46609940507705
MINUTE: Average=433.39182242538567, Max=433.65483526615094, Min=433.15550904382513
MINUTE: Average=433.19309520607686, Max=433.3441965682093, Min=433.03300131220607
MINUTE: Average=433.2047222710677, Max=433.2956586302428, Min=433.07063049196506
MINUTE: Average=433.3222677052714, Max=433.48524045243556, Min=433.17955818449377
MINUTE: Average=433.1518756372281, Max=433.34032119062306, Min=433.01130097440665
MINUTE: Average=433.4865138590949, Max=433.6623889272743, Min=433.3129541464255
MINUTE: Average=433.8220881396307, Max=433.91898918958304, Min=433.66115952785725
MINUTE: Average=434.03416805206757, Max=434.16297060033315, Min=433.81253396582343
MINUTE: Average=434.0879557757907, Max=434.20364790923486, Min=433.9544509057499
MINUTE: Average=434.22222061369956, Max=434.4338016766525, Min=434.03145373995056
MINUTE: Average=434.0267429519614, Max=434.2128130539147, Min=433.6848335306145
MINUTE: Average=433.74662236986717, Max=433.9254821109982, Min=433.54789243108195
MINUTE: Average=433.97826976471976, Max=434.0719557850579, Min=433.87512538133865
MINUTE: Average=434.0264138998572, Max=434.15620694430015, Min=433.92450409079476
MINUTE: Average=433.93887410444336, Max=434.12903450916616, Min=433.7038968978045
MINUTE: Average=433.68399542057966, Max=433.83832504204224, Min=433.55052406517666
MINUTE: Average=433.7808731417434, Max=433.95180422685297, Min=433.6280518081743
MINUTE: Average=433.78127751505957, Max=433.8784782646553, Min=433.6433790176343
MINUTE: Average=433.81661173471105, Max=433.97596003807894, Min=433.6485349113743
MINUTE: Average=433.73958435427744, Max=433.8227127305463, Min=433.59170032481927
MINUTE: Average=433.597474256116, Max=433.8746363995265, Min=433.3340332890109
MINUTE: Average=433.3183518900191, Max=433.48247046577404, Min=433.13497973198946
MINUTE: Average=433.21212087589515, Max=433.2844862501112, Min=433.0591629439826
MINUTE: Average=433.03296752414974, Max=433.19490423885827, Min=432.9406849589189
MINUTE: Average=433.1085346676162, Max=433.2181838726462, Min=432.942244860068
MINUTE: Average=432.8794770033277, Max=433.14803236403077, Min=432.6232270636702
MINUTE: Average=432.5482201208116, Max=432.7400979194499, Min=432.45170630931875
MINUTE: Average=432.75028152099924, Max=432.9167950838222, Min=432.6407984955136
MINUTE: Average=432.9142544081921, Max=433.03802350996284, Min=432.80357399155736
MINUTE: Average=433.1373857827057, Max=433.2416478263302, Min=432.9685117314638
MINUTE: Average=433.4266546748316, Max=433.592147407911, Min=433.22715996098935
MINUTE: Average=433.4341306730406, Max=433.57181173607034, Min=433.3069522570112
MINUTE: Average=433.34111858365554, Max=433.5583049399935, Min=433.1283487758467
MINUTE: Average=433.38637639980294, Max=433.6087526442472, Min=433.2082227785431
MINUTE: Average=433.3346161013298, Max=433.4685292174951, Min=433.15859490575605
MINUTE: Average=433.3187677443078, Max=433.4597974964504, Min=433.19996521484626
MINUTE: Average=433.34408107278455, Max=433.5007868180687, Min=433.15642453858175
MINUTE: Average=433.0395411373931, Max=433.2441776826353, Min=432.7413428591709
MINUTE: Average=432.8234707894328, Max=432.9271674347146, Min=432.6581569853114
MINUTE: Average=432.7480648503404, Max=432.8813821742407, Min=432.62569492121963
MINUTE: Average=432.7549324708909, Max=432.87067936551574, Min=432.63256280945797
MINUTE: Average=432.7939447679959, Max=433.0229566880368, Min=432.7091019385145
MINUTE: Average=432.9238606177478, Max=433.0268249313609, Min=432.7937383597543
MINUTE: Average=432.7053477599941, Max=432.84236581067375, Min=432.4986616692248
MINUTE: Average=432.5335454769607, Max=432.7132087388196, Min=432.4032307963594
MINUTE: Average=432.4861197846017, Max=432.71266062885326, Min=432.2330366574789
MINUTE: Average=432.32496256655924, Max=432.49850426166716, Min=432.1206367991553
MINUTE: Average=432.2852156345998, Max=432.45207385399243, Min=432.15587755625586
MINUTE: Average=432.23394936507714, Max=432.4600696906133, Min=432.1141600367104
MINUTE: Average=432.2398387960708, Max=432.47760086212276, Min=432.0072475488926
MINUTE: Average=432.1737559098381, Max=432.2651362042412, Min=432.0729531778453
MINUTE: Average=432.19978254645144, Max=432.37435014061384, Min=431.9981894964104
MINUTE: Average=432.1593053412973, Max=432.3702690429957, Min=431.906737752434
MINUTE: Average=431.9649570917988, Max=432.129175593688, Min=431.86711597320186
MINUTE: Average=431.8392274380841, Max=432.040181494975, Min=431.6116486500254
MINUTE: Average=431.4840604085533, Max=431.65889200934447, Min=431.30021028353497
MINUTE: Average=431.20153250992587, Max=431.34515882017064, Min=431.08156373765706
MINUTE: Average=431.43109041782424, Max=431.60008177221465, Min=431.19106061355075
MINUTE: Average=431.70972452568793, Max=431.8563967305936, Min=431.5403700866244
MINUTE: Average=431.6357882652243, Max=431.7616424301411, Min=431.5397425188998
MINUTE: Average=431.8289086307322, Max=432.01095533196826, Min=431.48638231352845
MINUTE: Average=432.0934353468177, Max=432.216973310357, Min=431.90648584966914
MINUTE: Average=432.0782804603054, Max=432.25543291747744, Min=431.89352773552247
MINUTE: Average=432.2439917810069, Max=432.3506770900986, Min=432.1382322307713
MINUTE: Average=432.4037002604935, Max=432.5112478361899, Min=432.2981964310273
MINUTE: Average=432.58332865041666, Max=432.71410850093025, Min=432.39235828595076
MINUTE: Average=432.43040140950285, Max=432.5481778210276, Min=432.2704340322429
MINUTE: Average=432.6027046547442, Max=432.8362764175718, Min=432.38218756437146
MINUTE: Average=432.86428247210057, Max=432.97997735834366, Min=432.74803486202376
MINUTE: Average=432.9222436387242, Max=433.146034634557, Min=432.70795947887837
MINUTE: Average=433.0468464461772, Max=433.2090748773564, Min=432.8941058455538
MINUTE: Average=433.12551327593457, Max=433.3773233346962, Min=432.9903870672235
MINUTE: Average=433.3266913149225, Max=433.4359340857331, Min=433.22678961563685
MINUTE: Average=433.57620536933587, Max=433.7400342510474, Min=433.33539240756926
MINUTE: Average=433.557255387292, Max=433.68307158054427, Min=433.410661412227
MINUTE: Average=433.6883220139615, Max=433.9054372484146, Min=433.4541551659533
MINUTE: Average=433.9281286099596, Max=434.03809093411894, Min=433.7824840133069
MINUTE: Average=434.3008019720402, Max=434.46458528137765, Min=433.99979981762397
MINUTE: Average=434.10405220686374, Max=434.32909880453565, Min=433.8136192021109
MINUTE: Average=433.9606940653445, Max=434.11901563701946, Min=433.7374158470218
MINUTE: Average=433.9098233476841, Max=434.0181397573252, Min=433.81636361954037
MINUTE: Average=433.8765713606243, Max=433.98905969444274, Min=433.7738843149074
MINUTE: Average=433.8804875354321, Max=433.98912865998096, Min=433.7558839958383
MINUTE: Average=434.1158940098154, Max=434.3556662497688, Min=433.9490933369725
MINUTE: Average=434.1705677718603, Max=434.3332559610037, Min=434.0230941058378
MINUTE: Average=433.87114949111833, Max=434.07677766592, Min=433.6769780628655
MINUTE: Average=433.69164352598267, Max=433.8102392281135, Min=433.5317153254104
MINUTE: Average=433.452362193946, Max=433.5574971081598, Min=433.34855862405675
MINUTE: Average=433.3060131544946, Max=433.49289018638456, Min=433.09196189708473
MINUTE: Average=433.0977202692113, Max=433.2642569666022, Min=432.9930661805488
MINUTE: Average=432.8375040057012, Max=433.08700475485557, Min=432.66686954883806
MINUTE: Average=432.7626037430768, Max=432.8445590034901, Min=432.67606846386855
MINUTE: Average=432.74165233367097, Max=432.9064944860574, Min=432.6049354589021
MINUTE: Average=432.58559732451704, Max=432.6876249920787, Min=432.4448260852157
MINUTE: Average=432.5029535442226, Max=432.5774796886888, Min=432.4158263046571
MINUTE: Average=432.6638197784136, Max=432.92556111340065, Min=432.3986729698219
MINUTE: Average=433.1320188924674, Max=433.28528633799027, Min=432.9458159720105
MINUTE: Average=433.2215402385758, Max=433.3140189515958, Min=433.08875352425645
MINUTE: Average=433.1610452465766, Max=433.30019008570224, Min=433.02454773709246
MINUTE: Average=433.2234311477585, Max=433.4836814041485, Min=432.9592385876971
MINUTE: Average=433.03697803620486, Max=433.1645884527742, Min=432.91341686669693
MINUTE: Average=433.00636041677336, Max=433.20442337594, Min=432.872274587279
MINUTE: Average=433.0074607675891, Max=433.2184608043826, Min=432.8730521620629
MINUTE: Average=433.18105448838156, Max=433.32065408573203, Min=433.0861988756088
MINUTE: Average=433.1352917980077, Max=433.2807607236385, Min=433.02848661289505
MINUTE: Average=433.2449376133954, Max=433.4562735063051, Min=432.97977944808724
MINUTE: Average=433.3216813340688, Max=433.4228261559705, Min=433.2097617357538
MINUTE: Average=433.4411265962979, Max=433.65144655795245, Min=433.23311473902504
MINUTE: Average=433.5294873623117, Max=433.6445616710976, Min=433.4229916470491
MINUTE: Average=433.6939446304359, Max=433.84402242705346, Min=433.5254650599857
MINUTE: Average=433.69325059747104, Max=433.88314246656216, Min=433.5638523365839
MINUTE: Average=433.4376967713968, Max=433.64563910921976, Min=433.3327236874878
MINUTE: Average=433.78915506428416, Max=433.92125445715106, Min=433.58651368949944
MINUTE: Average=433.80182220484005, Max=433.96234781260455, Min=433.5167514814887
MINUTE: Average=433.8255324350967, Max=433.9872829355699, Min=433.5350550077714
MINUTE: Average=433.9588773722147, Max=434.07627815341556, Min=433.84866321155846
MINUTE: Average=433.7256219567869, Max=433.9505035719013, Min=433.49872501669404
MINUTE: Average=433.5012435355567, Max=433.6770983373188, Min=433.3470167658218
MINUTE: Average=433.561073847383, Max=433.760189136017, Min=433.4227907988871
MINUTE: Average=433.74617598417814, Max=433.9078725628352, Min=433.6004509703851
MINUTE: Average=433.93018818455124, Max=434.1958648436558, Min=433.6812993102081
MINUTE: Average=434.1758071812479, Max=434.3336333563313, Min=434.02491895466454
MINUTE: Average=434.4712771890597, Max=434.6177844273661, Min=434.2308072763274
MINUTE: Average=434.6707104546555, Max=434.77735453573837, Min=434.5636446435524
MINUTE: Average=434.82241612530447, Max=435.02192626815156, Min=434.696462174216
MINUTE: Average=434.9296960525562, Max=435.07089515844746, Min=434.7417073789146
MINUTE: Average=435.3190043201593, Max=435.5122733664123, Min=435.04028693202054
MINUTE: Average=435.2507851688688, Max=435.41211252645934, Min=435.1516671851099
MINUTE: Average=435.4548521769512, Max=435.7523682546258, Min=435.2290119347091
MINUTE: Average=435.588631297114, Max=435.70206901622544, Min=435.4667070676253
MINUTE: Average=435.2800874491641, Max=435.540059680287, Min=435.1116814739619
MINUTE: Average=435.35212590778224, Max=435.65209990271705, Min=435.1408563966185
MINUTE: Average=435.7001308844858, Max=435.89458639990664, Min=435.53145812410037
MINUTE: Average=435.65793454349443, Max=435.8099585287393, Min=435.5473423579119
MINUTE: Average=435.5553482026207, Max=435.6690652223949, Min=435.4721439046053
MINUTE: Average=435.50536977238096, Max=435.67139825198734, Min=435.26877907912086
MINUTE: Average=435.36087799689017, Max=435.5399852550793, Min=435.2538625209293
MINUTE: Average=435.4769297844878, Max=435.58213519535167, Min=435.3236500714086
MINUTE: Average=435.3249540120983, Max=435.4458825096224, Min=435.18619573584687
MINUTE: Average=435.25562556280306, Max=435.3442053910465, Min=435.1586098492496
MINUTE: Average=435.380427344053, Max=435.5058894993665, Min=435.1272196652151
MINUTE: Average=435.1833084093669, Max=435.4833135367353, Min=434.9864259272392
MINUTE: Average=435.6344285392695, Max=435.97825781675715, Min=435.3982993139217
MINUTE: Average=436.1106213350664, Max=436.27526029235344, Min=435.9656033394809
MINUTE: Average=436.34473508877295, Max=436.52903540928764, Min=436.0912381809526
MINUTE: Average=436.2934433973602, Max=436.40761171430154, Min=436.1558920714842
MINUTE: Average=436.19344592745864, Max=436.3719683691685, Min=436.01194252676595
MINUTE: Average=436.52971911926585, Max=436.74738026722446, Min=436.3577641146548
MINUTE: Average=436.37501897970577, Max=436.62568998391066, Min=436.03087353852885
MINUTE: Average=435.8051852026017, Max=435.99480072266886, Min=435.66052355707757
MINUTE: Average=436.02787272353237, Max=436.201570644205, Min=435.8883031027413
MINUTE: Average=436.32587486859296, Max=436.50858676821207, Min=436.11264185662293
MINUTE: Average=436.7795160433247, Max=436.9927411253418, Min=436.4732462313358
MINUTE: Average=437.0408546334573, Max=437.2497368978188, Min=436.8582914511061
MINUTE: Average=437.31499332588095, Max=437.5615573313201, Min=437.19194827361594
MINUTE: Average=437.6062108953318, Max=437.76451541925985, Min=437.49611910581865
MINUTE: Average=437.6238686522359, Max=437.7450621416943, Min=437.49626281564497
MINUTE: Average=437.51000094879305, Max=437.702474940199, Min=437.2780522198934
MINUTE: Average=437.3908928623744, Max=437.58217480590315, Min=437.2766007704775
MINUTE: Average=437.46439893276704, Max=437.63361738658676, Min=437.3519654561306
MINUTE: Average=437.3324764219841, Max=437.4554083822365, Min=437.1879628639387
MINUTE: Average=437.34617640211115, Max=437.4674161961586, Min=437.26780414866096
MINUTE: Average=437.26858227994455, Max=437.39613990901745, Min=437.10500486528105
MINUTE: Average=437.4601950471306, Max=437.5878960075365, Min=437.266622716999
MINUTE: Average=437.45593747035167, Max=437.69952738722475, Min=437.2833979588481
MINUTE: Average=437.5000490682223, Max=437.6877083578555, Min=437.2496032707777
MINUTE: Average=437.20125039489625, Max=437.3944072565633, Min=437.09897240609433
MINUTE: Average=437.3196584090834, Max=437.4646064447368, Min=437.1173949123146
MINUTE: Average=437.4596891505429, Max=437.66456588080734, Min=437.30585482885516
MINUTE: Average=437.62296014185443, Max=437.80932333282027, Min=437.5146785437982
MINUTE: Average=437.8918900038098, Max=438.0319682054674, Min=437.733142076451
MINUTE: Average=437.71412547040893, Max=437.86282614366263, Min=437.6042189993565
MINUTE: Average=437.86686011579735, Max=437.99295604286243, Min=437.7244795371055
MINUTE: Average=437.9061772136477, Max=438.1294488325602, Min=437.6823375184251
MINUTE: Average=438.14793225754113, Max=438.3171936624284, Min=438.02549369555527
MINUTE: Average=438.0431646488059, Max=438.2011165535975, Min=437.8980123838716
MINUTE: Average=438.06110143363014, Max=438.2666872462865, Min=437.8276392789823
MINUTE: Average=438.10447066974604, Max=438.26363219616155, Min=437.9934939849926
MINUTE: Average=438.3024900813154, Max=438.41670651406736, Min=438.21032228571374
MINUTE: Average=438.12283758699414, Max=438.358463217972, Min=437.961527164844
MINUTE: Average=437.8474465380464, Max=438.02037706002744, Min=437.76090574513285
MINUTE: Average=437.8554989620576, Max=437.95474398180204, Min=437.76108797961746
MINUTE: Average=437.8985032299269, Max=438.0303297205273, Min=437.78896240974234
MINUTE: Average=437.6486765183276, Max=437.81992926787825, Min=437.4716814553396
FIFTEEN_MINUTES: Average=423.955818956347, Max=424.52851231981737, Min=423.48814141807685
FIFTEEN_MINUTES: Average=425.20108409238793, Max=425.8792224290379, Min=424.43818531378133
FIFTEEN_MINUTES: Average=424.8220565797398, Max=425.2153309827743, Min=424.4136217986174
FIFTEEN_MINUTES: Average=424.14895149030497, Max=424.69931495617715, Min=423.61326296960124
FIFTEEN_MINUTES: Average=424.8973717141574, Max=425.33321528571054, Min=424.4044059657092
FIFTEEN_MINUTES: Average=425.12100345856356, Max=425.6291855401471, Min=424.5614005756783
FIFTEEN_MINUTES: Average=425.7897660081408, Max=426.59038443836783, Min=424.707072410298
FIFTEEN_MINUTES: Average=426.05347339049837, Max=426.5474593136878, Min=425.3531308457426
FIFTEEN_MINUTES: Average=425.3894785992122, Max=426.0148606859405, Min=424.61545768510916
FIFTEEN_MINUTES: Average=426.5073160924862, Max=427.12607491815277, Min=425.7165778290899
FIFTEEN_MINUTES: Average=425.2694153211017, Max=426.0095382472824, Min=424.373736042932
FIFTEEN_MINUTES: Average=425.8602221343031, Max=426.54801665612916, Min=425.3743664987884
FIFTEEN_MINUTES: Average=426.31095675943016, Max=426.88880067855786, Min=425.4019780383265
FIFTEEN_MINUTES: Average=425.7766418421432, Max=426.18617622171706, Min=425.1167092850451
FIFTEEN_MINUTES: Average=425.5400008763954, Max=425.8975780183715, Min=425.0973036959903
FIFTEEN_MINUTES: Average=425.1193922280718, Max=425.8278521319631, Min=424.6176245854765
FIFTEEN_MINUTES: Average=423.912357139147, Max=424.82371334085616, Min=423.20597365148194
FIFTEEN_MINUTES: Average=424.1597574206322, Max=424.64716576860945, Min=423.7385265456503
FIFTEEN_MINUTES: Average=423.39882291418456, Max=424.2875145589737, Min=422.97206624002183
FIFTEEN_MINUTES: Average=423.82932197871736, Max=424.51297203575893, Min=423.15114000802316
FIFTEEN_MINUTES: Average=423.2803871788662, Max=423.9158444094611, Min=422.68481198860997
FIFTEEN_MINUTES: Average=423.29335874001913, Max=423.68592318418814, Min=423.00374309101693
FIFTEEN_MINUTES: Average=423.25325892063296, Max=423.9181015735373, Min=422.54168294010117
FIFTEEN_MINUTES: Average=423.61257599715486, Max=424.3196433169583, Min=422.7801721993052
FIFTEEN_MINUTES: Average=424.62974238118517, Max=425.8760650217692, Min=423.6001932629823
FIFTEEN_MINUTES: Average=425.5750389562372, Max=426.31689909127454, Min=424.68194614503176
FIFTEEN_MINUTES: Average=423.9086637105741, Max=425.0441489249191, Min=423.0165264593663
FIFTEEN_MINUTES: Average=423.96453873960803, Max=424.55838515930884, Min=423.22012046502056
FIFTEEN_MINUTES: Average=423.3886176082675, Max=424.2110533758143, Min=422.6272083837659
FIFTEEN_MINUTES: Average=422.70378551195125, Max=423.1477610426345, Min=422.22401266327324
FIFTEEN_MINUTES: Average=422.9246124924764, Max=423.33762144543704, Min=422.4143238159928
FIFTEEN_MINUTES: Average=423.6964924380126, Max=424.1988876206696, Min=423.07274062752543
FIFTEEN_MINUTES: Average=424.0984399256231, Max=425.15100589371434, Min=423.38743927717303
FIFTEEN_MINUTES: Average=424.68356303458415, Max=425.21963970632106, Min=424.2794290643241
FIFTEEN_MINUTES: Average=424.54338248546685, Max=424.9332887914849, Min=424.0236432092826
FIFTEEN_MINUTES: Average=425.18613386139066, Max=425.7251013138233, Min=424.20813953390814
FIFTEEN_MINUTES: Average=425.75403444757666, Max=426.5906027978549, Min=425.2523710614477
FIFTEEN_MINUTES: Average=426.95539590700326, Max=427.5544467808496, Min=426.25926575415576
FIFTEEN_MINUTES: Average=426.362316322153, Max=427.5312223937082, Min=425.67599734537873
FIFTEEN_MINUTES: Average=427.24366997799746, Max=427.69885498847185, Min=426.76409476475936
FIFTEEN_MINUTES: Average=427.8051800683165, Max=428.49232092192324, Min=427.22556524093807
FIFTEEN_MINUTES: Average=428.5079371622013, Max=429.0922655089442, Min=427.8922198191704
FIFTEEN_MINUTES: Average=428.5416782496231, Max=429.0155340501522, Min=427.90660243033216
FIFTEEN_MINUTES: Average=429.4897991572445, Max=430.21099899896296, Min=428.52230641675254
FIFTEEN_MINUTES: Average=429.0294940886998, Max=429.69155805108517, Min=428.44549724747736
FIFTEEN_MINUTES: Average=429.1339351038622, Max=429.8366746592867, Min=428.49562858720464
FIFTEEN_MINUTES: Average=428.56471838183114, Max=429.13933799755694, Min=428.08368005141784
FIFTEEN_MINUTES: Average=430.11465306880757, Max=431.22653984508474, Min=429.1106580007144
FIFTEEN_MINUTES: Average=431.1772512315026, Max=431.8162150141111, Min=430.600098859201
