
MINUTE: Average=84.36285224083888, Max=84.57790933304558, Min=84.22737187451591
MINUTE: Average=84.63045182495156, Max=84.81647668283651, Min=84.39791540904173
MINUTE: Average=84.40675073535637, Max=84.50224201656346, Min=84.28131877850642
MINUTE: Average=84.53815456322079, Max=84.70482484121064, Min=84.3345045835752
MINUTE: Average=84.56245981961122, Max=84.70953348537385, Min=84.37682165980917
MINUTE: Average=84.36366313070818, Max=84.56942991310405, Min=84.17102098687633
MINUTE: Average=84.4695725220151, Max=84.57646205556264, Min=84.36494025576106
MINUTE: Average=84.64133632342984, Max=84.82976256416912, Min=84.48851752882092
MINUTE: Average=84.88567536375689, Max=84.99394235810375, Min=84.66542763504185
MINUTE: Average=84.77408491183424, Max=84.94952800690223, Min=84.60768892763413
MINUTE: Average=84.52607372023716, Max=84.68536329371324, Min=84.40435299055503
MINUTE: Average=84.74293900544802, Max=84.84723235725599, Min=84.53623003858424
MINUTE: Average=84.85829429551323, Max=84.97181494465083, Min=84.71641869136224
MINUTE: Average=84.94429659029039, Max=85.0765921566901, Min=84.8172890426507
MINUTE: Average=84.9170932499619, Max=84.99449007946326, Min=84.83797328194328
MINUTE: Average=84.85363034822016, Max=84.97125911240187, Min=84.77336391622057
MINUTE: Average=85.13112341145697, Max=85.25630333567221, Min=84.83698910816135
MINUTE: Average=85.1300731922157, Max=85.26617932792088, Min=84.9578233088399
MINUTE: Average=85.06669099750526, Max=85.16653898705317, Min=84.9406599507907
MINUTE: Average=85.30418917875836, Max=85.49652389925683, Min=85.08713831641633
MINUTE: Average=85.361561248769, Max=85.58881943525725, Min=85.14403150325604
MINUTE: Average=85.22493056876907, Max=85.36765366231054, Min=85.11122563399391
MINUTE: Average=85.09609311935927, Max=85.22632355427952, Min=84.96546936918854
MINUTE: Average=85.0978702709448, Max=85.24196615118206, Min=84.86643533865416
MINUTE: Average=84.90013465595449, Max=84.99498285701827, Min=84.784501534294
MINUTE: Average=85.15896448415721, Max=85.26516801782297, Min=84.98686805028316
MINUTE: Average=85.2943811909606, Max=85.4095653803298, Min=85.16770946905116
MINUTE: Average=85.2050037845522, Max=85.3544812729193, Min=85.07355003119278
MINUTE: Average=85.29227539100413, Max=85.39510481996983, Min=85.16911851843003
MINUTE: Average=85.50247215705357, Max=85.64887936694645, Min=85.30548258647431
MINUTE: Average=85.41266909860552, Max=85.55142173296274, Min=85.26342014795726
MINUTE: Average=85.40244484520599, Max=85.53755330146976, Min=85.29748883542399
MINUTE: Average=85.33778436123372, Max=85.46481088141276, Min=85.16684298461246
MINUTE: Average=85.2708451964765, Max=85.41847686862404, Min=85.11454557285347
MINUTE: Average=85.43682623862318, Max=85.57680331167694, Min=85.238062873618
MINUTE: Average=85.23399093285084, Max=85.49461452843883, Min=85.04974766091576
MINUTE: Average=85.02130553516787, Max=85.21095185708587, Min=84.93093286803422
MINUTE: Average=85.30901134980147, Max=85.4106475327977, Min=85.15364342119395
MINUTE: Average=85.13430649771507, Max=85.3293698952538, Min=84.95254063215292
MINUTE: Average=84.70343968584369, Max=84.95711198364681, Min=84.48827092627913
MINUTE: Average=84.59687595312022, Max=84.72589672166687, Min=84.47626193167896
MINUTE: Average=84.59572794114636, Max=84.69234809255673, Min=84.50401250815858
MINUTE: Average=84.78361442565485, Max=84.9010676959445, Min=84.633669632271
MINUTE: Average=84.91665079491843, Max=85.04657921166803, Min=84.71398823519596
MINUTE: Average=85.11937908856112, Max=85.23777749550811, Min=85.02600247297805
MINUTE: Average=85.38058357741447, Max=85.53681990210475, Min=85.14126484086577
MINUTE: Average=85.63403315646359, Max=85.82408921915967, Min=85.4353315212537
MINUTE: Average=85.85741146463359, Max=86.10029595978119, Min=85.55649918688331
MINUTE: Average=86.04819081494892, Max=86.20103481640896, Min=85.88086656091346
MINUTE: Average=86.37491748725311, Max=86.65206381733137, Min=86.15262154209148
MINUTE: Average=86.69542104169386, Max=86.81252578398953, Min=86.6182861496239
MINUTE: Average=86.8854645113227, Max=86.99147569965386, Min=86.78779143479028
MINUTE: Average=86.84474957267818, Max=87.02413806903465, Min=86.63012802505033
MINUTE: Average=86.68097486884409, Max=86.77479778734653, Min=86.58995754571218
MINUTE: Average=86.70139216093236, Max=86.82264249827355, Min=86.57794279977807
MINUTE: Average=86.6462783891205, Max=86.85241908995198, Min=86.47173464941046
MINUTE: Average=86.62485741547287, Max=86.73661204931298, Min=86.51996622871819
MINUTE: Average=86.87600725569187, Max=87.05311804286734, Min=86.65168605301994
MINUTE: Average=87.1464673358689, Max=87.35113374631435, Min=86.98108120573508
MINUTE: Average=87.33086030113554, Max=87.48113727019104, Min=87.16613097664428
MINUTE: Average=87.37090463629941, Max=87.52195335272982, Min=87.23447174048695
MINUTE: Average=87.51064252936766, Max=87.62594347714587, Min=87.44696202960951
MINUTE: Average=87.39530488106975, Max=87.6355702539967, Min=87.18074620626173
MINUTE: Average=87.0173048242266, Max=87.188502414755, Min=86.88241113578776
MINUTE: Average=86.80650809528358, Max=87.0088687787505, Min=86.56814112602683
MINUTE: Average=86.93344175868855, Max=87.17562293655472, Min=86.72501130063213
MINUTE: Average=87.17455990318727, Max=87.29919181889203, Min=87.0480445840938
MINUTE: Average=87.07210345641028, Max=87.20074292983904, Min=86.95562982416584
MINUTE: Average=87.22502271805992, Max=87.45525005745925, Min=87.04802162602522
MINUTE: Average=87.13022281174635, Max=87.31640775234827, Min=87.0056879534838
MINUTE: Average=87.01906570176762, Max=87.13380251262852, Min=86.9089075662319
MINUTE: Average=87.15606600233895, Max=87.33337845535051, Min=87.04438016222646
MINUTE: Average=87.25731630260661, Max=87.51324715562194, Min=87.10937710859905
MINUTE: Average=87.45202241896557, Max=87.56320072779332, Min=87.34552306547027
MINUTE: Average=87.52495559503801, Max=87.62858977238169, Min=87.36545593187832
MINUTE: Average=87.51441500565424, Max=87.6302254307052, Min=87.41733061413987
MINUTE: Average=87.4605521894432, Max=87.61040199992964, Min=87.35823931940018
MINUTE: Average=87.43028643890678, Max=87.60011068161042, Min=87.26751543639169
MINUTE: Average=87.43120955879102, Max=87.5528424000816, Min=87.32107677741568
MINUTE: Average=87.44710708544197, Max=87.5858374814516, Min=87.32537051950402
MINUTE: Average=87.40814638012698, Max=87.58117459376469, Min=87.2281874613927
MINUTE: Average=87.59450043222894, Max=87.72686049931619, Min=87.45615496692021
MINUTE: Average=87.77549483947514, Max=87.9768794208916, Min=87.65453991064697
MINUTE: Average=87.5505692978613, Max=87.67052707843118, Min=87.41005986003306
MINUTE: Average=87.75724474036302, Max=87.89305525087144, Min=87.6292666750777
MINUTE: Average=88.0499688847514, Max=88.1582285335802, Min=87.87991951386489
MINUTE: Average=88.01910312657304, Max=88.1667927199008, Min=87.90679540545175
MINUTE: Average=87.84111965067748, Max=87.97965224167235, Min=87.63407101566686
MINUTE: Average=87.49357230455071, Max=87.6832155576602, Min=87.33833306782684
MINUTE: Average=87.62857001513166, Max=87.83686420247315, Min=87.47919920609777
MINUTE: Average=87.3715576383422, Max=87.57645664238284, Min=87.19260791874193
MINUTE: Average=87.17199966743169, Max=87.27112305855879, Min=87.07935994184767
MINUTE: Average=87.32079295474408, Max=87.50399778321429, Min=87.0622596274457
MINUTE: Average=87.4907690883212, Max=87.67541697637039, Min=87.40383347087095
MINUTE: Average=87.55972095658007, Max=87.69806915002793, Min=87.42099340309348
MINUTE: Average=87.54315947331507, Max=87.7465696110223, Min=87.2779493027696
MINUTE: Average=87.42765243071996, Max=87.54985435987764, Min=87.27879031714123
MINUTE: Average=87.30367132513996, Max=87.46332690029247, Min=87.09234514447881
MINUTE: Average=87.41220096128114, Max=87.51976009910703, Min=87.31548210155604
MINUTE: Average=87.25499952841872, Max=87.49207487012336, Min=86.81978958595323
MINUTE: Average=86.62808816176799, Max=86.85436358792471, Min=86.45866891511494
MINUTE: Average=86.50109409849452, Max=86.67545163731992, Min=86.22099596363086
MINUTE: Average=86.22761905417427, Max=86.33971823377189, Min=86.0902820937398
MINUTE: Average=86.2653819006477, Max=86.43918569316962, Min=86.16340077602625
MINUTE: Average=86.45685173331623, Max=86.69207239186143, Min=86.27942786233614
MINUTE: Average=86.76848415277541, Max=86.89880957281277, Min=86.55412989104177
MINUTE: Average=86.75695084069095, Max=86.85009882591173, Min=86.68692049639212
MINUTE: Average=86.95744978457175, Max=87.20157745131019, Min=86.63858962897726
MINUTE: Average=87.00797535351946, Max=87.19632996722197, Min=86.84635678773941
MINUTE: Average=86.90163132867364, Max=87.07167404987922, Min=86.71576200588079
MINUTE: Average=86.70548913889745, Max=86.86978029840671, Min=86.51564260575107
MINUTE: Average=86.46519161110173, Max=86.709127570693, Min=86.24654744616038
MINUTE: Average=86.45095973226334, Max=86.60122774153159, Min=86.3054099159594
MINUTE: Average=86.428671878937, Max=86.6088068783269, Min=86.32478552687205
MINUTE: Average=86.69032423151559, Max=86.9511908223887, Min=86.40757171917386
MINUTE: Average=86.8622683523203, Max=86.98684300958753, Min=86.71467665948268
MINUTE: Average=86.67769727216356, Max=86.82331078562726, Min=86.51559831040325
MINUTE: Average=86.61199536682933, Max=86.81248509480265, Min=86.46060887822439
MINUTE: Average=86.80274527119477, Max=87.01322595520652, Min=86.67522603076635
MINUTE: Average=86.8008544602719, Max=86.91966797598886, Min=86.69024672754416
MINUTE: Average=86.77456967848839, Max=86.88432608667867, Min=86.52681569683119
MINUTE: Average=86.7473743525742, Max=86.9232953872713, Min=86.53269284709623
MINUTE: Average=86.87123059960312, Max=86.97822442488729, Min=86.77979111863733
MINUTE: Average=87.08171886271728, Max=87.1992131022869, Min=86.94754955080522
MINUTE: Average=87.13187252091357, Max=87.26128011075009, Min=86.98207184428718
MINUTE: Average=87.13025599764805, Max=87.24546114942265, Min=87.05914885629376
MINUTE: Average=87.04007526152954, Max=87.19625009433169, Min=86.91547839184807
MINUTE: Average=87.07244546295843, Max=87.27393522016479, Min=86.91407435522957
MINUTE: Average=86.89771363360852, Max=87.13877083381955, Min=86.72320223449245
MINUTE: Average=86.83909042693436, Max=86.99285007823092, Min=86.69373298096912
MINUTE: Average=86.8852582339955, Max=87.10870072609815, Min=86.75720158400394
MINUTE: Average=87.09837661582606, Max=87.24619034054696, Min=86.81549512370113
MINUTE: Average=86.94295114486734, Max=87.07818839456573, Min=86.79639540202453
MINUTE: Average=86.97087437883167, Max=87.11000849699126, Min=86.85620645318956
MINUTE: Average=86.91171145381689, Max=87.00726015144889, Min=86.79810486700816
MINUTE: Average=86.7272334346815, Max=86.87404686370951, Min=86.55396370141568
MINUTE: Average=86.81617107252497, Max=86.97676822542202, Min=86.66353870870341
MINUTE: Average=87.07923108584075, Max=87.35134769461062, Min=86.88547957724035
MINUTE: Average=87.08774081609599, Max=87.25740846563065, Min=87.00570464974595
MINUTE: Average=86.93078602091165, Max=87.11211205255822, Min=86.76068874875541
MINUTE: Average=86.93580849832787, Max=87.14280146203865, Min=86.81151897429295
MINUTE: Average=86.9572491401765, Max=87.17686562758279, Min=86.79812646269568
MINUTE: Average=87.06972065518939, Max=87.23052231999492, Min=86.93245662597816
MINUTE: Average=87.16582129724594, Max=87.3626492793346, Min=87.05195461494311
MINUTE: Average=87.13781831562912, Max=87.22319331724694, Min=87.01994859935931
MINUTE: Average=87.25954750081752, Max=87.4156414257028, Min=87.05931394513482
MINUTE: Average=87.4396012724022, Max=87.59898435332816, Min=87.24794820187397
MINUTE: Average=87.54290189847366, Max=87.74804256876695, Min=87.37928867689737
MINUTE: Average=87.585966003421, Max=87.72933813670782, Min=87.41921459515561
MINUTE: Average=87.40995896660276, Max=87.50397690441945, Min=87.28451797030426
MINUTE: Average=87.34869815288025, Max=87.45827455191188, Min=87.19844412074877
MINUTE: Average=87.2142450396803, Max=87.34535496816326, Min=87.02922422347939
MINUTE: Average=87.21987943197333, Max=87.32082072222123, Min=87.14057672473757
MINUTE: Average=87.0395839163032, Max=87.13652565395905, Min=86.93414679436587
MINUTE: Average=87.07155194706984, Max=87.22617499731425, Min=86.886569299673
MINUTE: Average=86.79355501700572, Max=86.9067655123176, Min=86.68199969321755
MINUTE: Average=86.84473980635899, Max=86.9806980699858, Min=86.6918336820418
MINUTE: Average=86.81193379216127, Max=86.93313103195881, Min=86.69199225643297
MINUTE: Average=86.89618604747633, Max=87.07755260449909, Min=86.75252148922252
MINUTE: Average=86.90677826827434, Max=87.08686123046479, Min=86.75779882039994
MINUTE: Average=86.72196997921775, Max=86.81259323560785, Min=86.61222467510393
MINUTE: Average=86.66313508858057, Max=86.83090974238523, Min=86.46162518420428
MINUTE: Average=86.43797889014084, Max=86.61538197410302, Min=86.29933409271503
MINUTE: Average=86.25000416345496, Max=86.3748219145232, Min=86.10123214797173
MINUTE: Average=85.94599520613252, Max=86.13151443812775, Min=85.69810958621237
MINUTE: Average=85.65872578367917, Max=85.78775222248211, Min=85.53363988503486
MINUTE: Average=85.77884149155531, Max=85.91307227605391, Min=85.56022362246576
MINUTE: Average=85.69497152622363, Max=85.91561532148371, Min=85.5406067741565
MINUTE: Average=85.61824581154825, Max=85.72060747610516, Min=85.45965975474473
MINUTE: Average=85.77046396471093, Max=85.91649303614082, Min=85.59507546651315
MINUTE: Average=86.0743110172185, Max=86.2046567501347, Min=85.87587946226405
MINUTE: Average=86.1761324198585, Max=86.32879801743279, Min=86.02344375971592
MINUTE: Average=86.3166141979535, Max=86.4091597894301, Min=86.17247767652319
MINUTE: Average=86.26345739020098, Max=86.49030283208309, Min=86.15941005734052
MINUTE: Average=86.55047141180712, Max=86.71783568582431, Min=86.40130383539329
MINUTE: Average=86.83268086101315, Max=87.05419371304143, Min=86.63847920501905
MINUTE: Average=87.09177412693974, Max=87.17315639570418, Min=86.99903405667764
MINUTE: Average=87.22521090929703, Max=87.35781998975625, Min=87.14985353139706
MINUTE: Average=87.18437644659748, Max=87.41515445856723, Min=86.99180243300562
MINUTE: Average=87.51087469559613, Max=87.6790674631915, Min=87.33964844557617
MINUTE: Average=87.50115685194277, Max=87.64210471764255, Min=87.35738855512625
MINUTE: Average=87.57689317569793, Max=87.65467351341842, Min=87.42900663829883
MINUTE: Average=87.84638425854652, Max=88.06526997191017, Min=87.60580776214383
MINUTE: Average=87.7634424207525, Max=87.90562179659082, Min=87.64902355407418
MINUTE: Average=87.64428582087046, Max=87.75794983227031, Min=87.49971997825402
MINUTE: Average=87.36931781119526, Max=87.53909208976143, Min=87.16151225156221
MINUTE: Average=87.02084992970326, Max=87.26194723856983, Min=86.83292593302865
MINUTE: Average=86.80504426956504, Max=86.98588535741436, Min=86.51961048412636
MINUTE: Average=86.60189313569052, Max=86.74046544122476, Min=86.45807998663261
MINUTE: Average=86.78672611678809, Max=86.98905232112138, Min=86.61826424833367
MINUTE: Average=86.62702681673058, Max=86.85618756624241, Min=86.39595861667777
MINUTE: Average=86.4954610642797, Max=86.71451594858519, Min=86.33952868765888
MINUTE: Average=86.59958266091378, Max=86.71009744173274, Min=86.46875144697758
MINUTE: Average=86.69363284027682, Max=86.78122979577431, Min=86.57179383462648
MINUTE: Average=86.85651384297985, Max=87.0878310417126, Min=86.60088666201578
MINUTE: Average=86.92860797031592, Max=87.05714631211777, Min=86.75899895050529
MINUTE: Average=86.72983452890931, Max=86.89008501786569, Min=86.62845628044818
MINUTE: Average=86.73538557256269, Max=86.94450090534984, Min=86.58823400648686
MINUTE: Average=87.28594050060299, Max=87.48976865791248, Min=86.98056559735844
MINUTE: Average=87.36115809310601, Max=87.46933759008958, Min=87.21559722621564
MINUTE: Average=87.05590659892754, Max=87.21953606200776, Min=86.92745451970569
MINUTE: Average=87.17993729271576, Max=87.29612447179147, Min=87.0900198145839
MINUTE: Average=87.14115831460335, Max=87.24470014012543, Min=87.00985914628767
MINUTE: Average=87.21312843890372, Max=87.3481596117148, Min=87.06661494428222
MINUTE: Average=87.2267503737318, Max=87.35057208684435, Min=87.10983770539251
MINUTE: Average=87.3461330448609, Max=87.53599750549789, Min=87.12429243158007
MINUTE: Average=87.37108143583382, Max=87.51338763019665, Min=87.21134720336934
MINUTE: Average=87.49293929586501, Max=87.86810136572974, Min=87.22099943530192
MINUTE: Average=87.77860795035357, Max=87.88669699260141, Min=87.61030855925196
MINUTE: Average=87.78703470081093, Max=87.91975808797018, Min=87.62229169696215
MINUTE: Average=87.56226164001606, Max=87.66734215908579, Min=87.46990644348823
MINUTE: Average=87.53726688298039, Max=87.6960755038197, Min=87.39998630153235
MINUTE: Average=87.62984770230382, Max=87.71451388769829, Min=87.5232301155876
MINUTE: Average=87.67999740814864, Max=87.77215858747145, Min=87.54533631822102
MINUTE: Average=87.58831023825472, Max=87.79222586666812, Min=87.45662434711501
MINUTE: Average=87.9063477697301, Max=88.05183391761759, Min=87.7407000911935
MINUTE: Average=87.99302718496078, Max=88.08997031323769, Min=87.85913779487846
MINUTE: Average=88.0238689815569, Max=88.20714224474735, Min=87.80681684408985
MINUTE: Average=87.71882844528618, Max=87.87315724913714, Min=87.52354954063031
MINUTE: Average=87.56121770883352, Max=87.6973728601047, Min=87.36184813420705
MINUTE: Average=87.46333323250295, Max=87.57478467102281, Min=87.34510762002068
MINUTE: Average=87.24013931548075, Max=87.4852785524332, Min=87.0775400667307
MINUTE: Average=87.21671074446446, Max=87.3503115634389, Min=87.0594010728659
MINUTE: Average=87.27657434392505, Max=87.46415051966879, Min=87.09278524570335
MINUTE: Average=87.07810293085936, Max=87.3204528797534, Min=86.87763800999161
MINUTE: Average=86.97077792630822, Max=87.24565671355516, Min=86.71963192308645
MINUTE: Average=87.21840414417544, Max=87.31318103585672, Min=87.1111275490824
MINUTE: Average=87.47850465788301, Max=87.73666930367914, Min=87.25776326648932
MINUTE: Average=87.54327873049493, Max=87.71662840757249, Min=87.38485241739988
MINUTE: Average=87.4700271298596, Max=87.60570120663976, Min=87.33851188359891
MINUTE: Average=87.52890556929637, Max=87.6153986817406, Min=87.41216223150221
MINUTE: Average=87.7826376586852, Max=88.04463396053727, Min=87.47170670688487
MINUTE: Average=87.87768258914829, Max=87.96665029372826, Min=87.78732172034293
MINUTE: Average=87.81146850931277, Max=87.94540213627637, Min=87.73117851500734
MINUTE: Average=87.61178420959824, Max=87.88374112818009, Min=87.4327336843052
MINUTE: Average=87.54871001004204, Max=87.68384140543694, Min=87.42897013731113
MINUTE: Average=87.60506069947611, Max=87.68135553951151, Min=87.50034605889766
MINUTE: Average=87.67139561195695, Max=87.8077253812324, Min=87.5100126856984
MINUTE: Average=87.85653481778273, Max=87.99580672355461, Min=87.59153320398765
MINUTE: Average=88.00978725853768, Max=88.11891827346282, Min=87.90972105443473
MINUTE: Average=87.69879175417681, Max=87.97178485994706, Min=87.32745352285951
MINUTE: Average=87.28904970174143, Max=87.43273048349343, Min=87.13598272885356
MINUTE: Average=87.17382514765835, Max=87.3492873353697, Min=87.03070087799652
MINUTE: Average=87.40742059440359, Max=87.53568341766128, Min=87.24561900500875
MINUTE: Average=87.41046811051275, Max=87.698965771944, Min=87.23276943826521
MINUTE: Average=87.81908588055661, Max=87.93862515323453, Min=87.68414662563387
MINUTE: Average=87.53607346746709, Max=87.74073044658674, Min=87.28194428496386
MINUTE: Average=87.63422321844817, Max=87.83135237056574, Min=87.46643993245311
MINUTE: Average=87.57552203291804, Max=87.77452437420011, Min=87.38750257758821
MINUTE: Average=87.44455506489766, Max=87.55512280133969, Min=87.3429533530107
MINUTE: Average=87.22682805637825, Max=87.34301341537375, Min=87.12536387707597
MINUTE: Average=87.26663995067437, Max=87.3382555994051, Min=87.19833264950799
MINUTE: Average=87.2589080950009, Max=87.41584586086987, Min=87.13982575086251
MINUTE: Average=87.31908871906893, Max=87.48727795391238, Min=87.1389373955728
MINUTE: Average=87.3075178657696, Max=87.47200679869022, Min=87.20033886004956
MINUTE: Average=87.21899983931617, Max=87.36835047350391, Min=87.07338814593025
MINUTE: Average=87.26732055443112, Max=87.53552328463964, Min=87.0037108477488
MINUTE: Average=87.33683817448913, Max=87.55170069449974, Min=87.14723836404217
MINUTE: Average=87.16718656573632, Max=87.34863757092366, Min=86.92004720647961
MINUTE: Average=86.68435541251249, Max=86.89748050836036, Min=86.48130019916462
MINUTE: Average=86.6478701981934, Max=86.85921147859696, Min=86.46708810041493
MINUTE: Average=86.92869347958052, Max=87.10058841910994, Min=86.74345984562846
MINUTE: Average=86.97338552812559, Max=87.04056361537413, Min=86.90831539679691
MINUTE: Average=87.05574630688338, Max=87.20491631449632, Min=86.85592161580679
MINUTE: Average=87.08774610135512, Max=87.20232812395203, Min=86.94759667450107
MINUTE: Average=87.51617884176703, Max=87.68937023134059, Min=87.18463873796493
MINUTE: Average=87.64494828068383, Max=87.76427337779704, Min=87.54232744005985
MINUTE: Average=87.70485766900102, Max=87.79289308693455, Min=87.59231844066498
FIFTEEN_MINUTES: Average=61.72237710179543, Max=62.354312225667606, Min=61.1391798738084
FIFTEEN_MINUTES: Average=61.30195017699136, Max=61.768673656145396, Min=60.89867653040082
FIFTEEN_MINUTES: Average=60.75927771366095, Max=61.433527103722604, Min=60.274416881667875
FIFTEEN_MINUTES: Average=61.25861961757442, Max=62.064294250933806, Min=60.51990305937073
FIFTEEN_MINUTES: Average=62.36836842906455, Max=63.601246259046114, Min=61.664905741922965
FIFTEEN_MINUTES: Average=62.85820875883164, Max=63.609628362158396, Min=62.13495697560791
FIFTEEN_MINUTES: Average=62.60945633689372, Max=63.21766185461324, Min=62.0213923053955
FIFTEEN_MINUTES: Average=62.67237046821654, Max=63.34356412740818, Min=62.224788223704614
FIFTEEN_MINUTES: Average=62.31618022176382, Max=62.61820002911419, Min=61.970165680800676
FIFTEEN_MINUTES: Average=62.97868451322168, Max=63.805811501759116, Min=62.2458052779135
FIFTEEN_MINUTES: Average=63.95114006126814, Max=65.06915066908518, Min=63.084523814200004
FIFTEEN_MINUTES: Average=64.5276147769264, Max=65.2001219371492, Min=63.78753873281293
FIFTEEN_MINUTES: Average=63.369718408979686, Max=64.06012129828308, Min=62.69932364734063
FIFTEEN_MINUTES: Average=63.42511276435288, Max=64.03665321916222, Min=62.70160391542625
FIFTEEN_MINUTES: Average=63.92770541112627, Max=64.52843994213471, Min=63.51545800381252
FIFTEEN_MINUTES: Average=64.230465408536, Max=64.6174308341048, Min=63.87431866631479
FIFTEEN_MINUTES: Average=64.37290461480589, Max=65.0164759078298, Min=63.91940072539293
FIFTEEN_MINUTES: Average=64.51666077019756, Max=65.39249145297762, Min=63.75064075414541
FIFTEEN_MINUTES: Average=64.91562405363881, Max=65.54642410148382, Min=63.71288519390739
FIFTEEN_MINUTES: Average=63.59217919321581, Max=64.22828664609855, Min=63.070863691140154
FIFTEEN_MINUTES: Average=63.53741159704153, Max=64.1262573510941, Min=62.9519132678927
FIFTEEN_MINUTES: Average=63.89082636598999, Max=64.73021036346822, Min=63.10688246339892
FIFTEEN_MINUTES: Average=62.875234186433694, Max=63.386152811899414, Min=62.041617129774735
FIFTEEN_MINUTES: Average=61.288455955035566, Max=62.232143884374466, Min=60.56078377304663
FIFTEEN_MINUTES: Average=61.137849904315345, Max=61.60473274059122, Min=60.53093064737252
FIFTEEN_MINUTES: Average=60.61653075025446, Max=60.98590035963278, Min=60.228082985029054
FIFTEEN_MINUTES: Average=61.06030160258876, Max=61.688828570200556, Min=60.688442165048656
FIFTEEN_MINUTES: Average=61.18994411143148, Max=61.69875402647585, Min=60.47721809754008
FIFTEEN_MINUTES: Average=60.33924974336366, Max=60.99259995480238, Min=59.71759033493812
FIFTEEN_MINUTES: Average=59.60650327572287, Max=60.65983140739253, Min=58.483579108782344
FIFTEEN_MINUTES: Average=58.4800783500989, Max=58.83034374073503, Min=58.10865332886205
FIFTEEN_MINUTES: Average=58.5519165499236, Max=59.089568393756814, Min=58.01970535084948
FIFTEEN_MINUTES: Average=58.81798469557995, Max=59.39838049051389, Min=57.80477897415185
FIFTEEN_MINUTES: Average=57.51320832985142, Max=57.98859941101646, Min=57.02388810990846
FIFTEEN_MINUTES: Average=57.830150039330256, Max=58.4030435429617, Min=57.144273682143925
FIFTEEN_MINUTES: Average=58.08054633505264, Max=58.74714508519911, Min=57.49645948051426
FIFTEEN_MINUTES: Average=59.205373465109325, Max=60.64812959202642, Min=58.0060400006032
FIFTEEN_MINUTES: Average=60.49730722440362, Max=60.89423456759679, Min=60.067841412350184
FIFTEEN_MINUTES: Average=60.45857869870933, Max=60.84903444744899, Min=59.72922850846258
FIFTEEN_MINUTES: Average=60.075648295618066, Max=60.705299125281535, Min=59.35511879432706
FIFTEEN_MINUTES: Average=59.14016243002718, Max=59.86188405007545, Min=58.54564998419401
FIFTEEN_MINUTES: Average=59.05440990782706, Max=59.47340968705779, Min=58.647753625345715
FIFTEEN_MINUTES: Average=58.49542910852646, Max=59.351321465242954, Min=57.7386657922992
FIFTEEN_MINUTES: Average=58.89853703834441, Max=59.71915494423875, Min=58.058397451599234
FIFTEEN_MINUTES: Average=59.2138739116849, Max=59.82480031135609, Min=58.660135302860866
FIFTEEN_MINUTES: Average=59.48966180935881, Max=59.967802011649496, Min=58.78417554132428
FIFTEEN_MINUTES: Average=59.2847827745177, Max=59.96700305971548, Min=58.719696770135116
FIFTEEN_MINUTES: Average=58.97521480206693, Max=59.34411865158067, Min=58.60664638165782
