

MINUTE: Average=187.38956209612505, Max=187.59764572770533, Min=187.17235103868796
MINUTE: Average=185.94625408076982, Max=186.16721049489593, Min=185.77976653942187
MINUTE: Average=186.03234871004528, Max=186.14498235564133, Min=185.90314816030076
MINUTE: Average=186.01518928724514, Max=186.14161220040447, Min=185.89116335354402
MINUTE: Average=186.31229769867974, Max=186.5098077253242, Min=186.1587834967459
MINUTE: Average=186.6087841871808, Max=186.73076148785964, Min=186.39257450315463
MINUTE: Average=186.46613348474912, Max=186.62033716742948, Min=186.3478184943869
MINUTE: Average=186.41044743616553, Max=186.5839054637159, Min=186.2494408441853
MINUTE: Average=186.5670136925849, Max=186.66014068922962, Min=186.47721002563438
MINUTE: Average=186.6332734169725, Max=186.70275020859526, Min=186.5518454446505
MINUTE: Average=186.54325871379797, Max=186.75821327480642, Min=186.3642707162275
MINUTE: Average=186.83098813261523, Max=186.99470905019297, Min=186.5895433139461
MINUTE: Average=186.85491061120257, Max=186.9610412023667, Min=186.7587884272132
MINUTE: Average=187.00014799431617, Max=187.21234666421904, Min=186.78020187362364
MINUTE: Average=187.1427446656019, Max=187.221325828077, Min=187.07354336908352
MINUTE: Average=187.05216819078166, Max=187.20999090004617, Min=186.91329063322206
MINUTE: Average=186.80994675741925, Max=186.9592677402869, Min=186.68325988976497
MINUTE: Average=186.91571335769132, Max=187.09851514821267, Min=186.70629068958866
MINUTE: Average=186.98172492043395, Max=187.12393690545042, Min=186.8370442949203
MINUTE: Average=186.97329918385554, Max=187.08336447505494, Min=186.87133068196908
MINUTE: Average=187.04150964891625, Max=187.1632408860382, Min=186.84621590985466
MINUTE: Average=186.89290642680197, Max=187.04613946133216, Min=186.72341477420576
MINUTE: Average=186.83617670806026, Max=187.0700486213157, Min=186.70262561942076
MINUTE: Average=186.87702228257865, Max=187.1113402280967, Min=186.7546280324566
MINUTE: Average=186.9422068662786, Max=187.13173982145716, Min=186.79788828978113
MINUTE: Average=186.8383443489673, Max=187.1004325776444, Min=186.6555132020113
MINUTE: Average=186.47386276036858, Max=186.73313755495414, Min=186.31265886609657
MINUTE: Average=186.30199157740398, Max=186.51345437222508, Min=186.06741139419952
MINUTE: Average=186.37295756580997, Max=186.5163652033291, Min=186.17858239386155
MINUTE: Average=186.4794360037164, Max=186.60550139872873, Min=186.32966045037608
MINUTE: Average=186.57150709711576, Max=186.6976611810695, Min=186.4328439485129
MINUTE: Average=186.59395953730348, Max=186.80447985375878, Min=186.28560776443993
MINUTE: Average=186.59369048718105, Max=186.7057412239578, Min=186.47686979211446
MINUTE: Average=186.32598564445257, Max=186.53684958180253, Min=186.17274296105336
MINUTE: Average=186.47853156088155, Max=186.57348123804215, Min=186.35005945714835
MINUTE: Average=186.32983943131612, Max=186.48381023354912, Min=186.21354395649146
MINUTE: Average=186.32595908438017, Max=186.38708735340617, Min=186.20491228646702
MINUTE: Average=186.28314442025763, Max=186.43799698165134, Min=186.14374406555788
MINUTE: Average=186.36666541100038, Max=186.55272977680326, Min=186.16076222571962
MINUTE: Average=186.4078549011707, Max=186.52903458206828, Min=186.2557974615085
MINUTE: Average=186.36212426747974, Max=186.448486237886, Min=186.25650333075797
MINUTE: Average=186.1919901878472, Max=186.3511151126318, Min=186.06042676184614
MINUTE: Average=186.48600248064906, Max=186.65246171642846, Min=186.29110483738782
MINUTE: Average=186.46843574234575, Max=186.61759889197018, Min=186.25413004772375
MINUTE: Average=186.30849193449436, Max=186.55504706005834, Min=186.18189165983287
MINUTE: Average=186.68408547004609, Max=186.86009110316473, Min=186.53589823699508
MINUTE: Average=186.63727196742371, Max=186.7196722773563, Min=186.52119390270133
MINUTE: Average=186.70431372870146, Max=186.86429159453203, Min=186.5368411458939
MINUTE: Average=186.53016041328064, Max=186.72020472257003, Min=186.35539343593217
MINUTE: Average=186.3480360657381, Max=186.52829221640593, Min=186.2018331596984
MINUTE: Average=186.59501162201428, Max=186.80446524473862, Min=186.3673367870057
MINUTE: Average=186.61322200230882, Max=186.9603802675444, Min=186.40495195696172
MINUTE: Average=186.83192587992082, Max=187.12831314113632, Min=186.7099473489366
MINUTE: Average=187.23535644731348, Max=187.37801400498225, Min=187.1167196722429
MINUTE: Average=187.12981342217248, Max=187.3338723944896, Min=186.8382547686426
MINUTE: Average=186.7866454308646, Max=186.93075493468763, Min=186.68394770303425
MINUTE: Average=186.75822966729785, Max=186.92590713414478, Min=186.6416121474205
MINUTE: Average=186.84709235737506, Max=186.9963619381566, Min=186.60171661767885
MINUTE: Average=187.07563637605512, Max=187.24777580700615, Min=186.8821499557016
MINUTE: Average=187.04472189989903, Max=187.16682181980687, Min=186.95393553428582
MINUTE: Average=187.26924753202007, Max=187.53518814821427, Min=187.05483995696846
MINUTE: Average=187.5791383140464, Max=187.75371727762672, Min=187.48296162980333
MINUTE: Average=187.84651980250965, Max=188.02837883146174, Min=187.71131783477205
MINUTE: Average=187.6391451870504, Max=187.87630225124948, Min=187.50666067557606
MINUTE: Average=187.3491366443852, Max=187.58044106263304, Min=187.12955823503958
MINUTE: Average=187.28321293127337, Max=187.39187053207462, Min=187.09104516056559
MINUTE: Average=187.3521031609056, Max=187.46903536008347, Min=187.2373135298574
MINUTE: Average=187.01327902742034, Max=187.2325269716387, Min=186.88179263688798
MINUTE: Average=187.07567719049612, Max=187.1894374598844, Min=186.98975816531723
MINUTE: Average=186.9305892238215, Max=187.12723362784624, Min=186.8269097782033
MINUTE: Average=187.0615636396012, Max=187.1567622541771, Min=186.93080865611518
MINUTE: Average=186.96937839056116, Max=187.11652584833956, Min=186.86644508472196
MINUTE: Average=186.89522680578273, Max=187.01524642262999, Min=186.7759952454642
MINUTE: Average=186.87432134532662, Max=186.9573339794425, Min=186.76685540636328
MINUTE: Average=187.01434901226287, Max=187.20404404160826, Min=186.81204323434628
MINUTE: Average=186.9292149645306, Max=187.24935786910845, Min=186.72203928905512
MINUTE: Average=186.82982961252029, Max=186.96934351337114, Min=186.6949293852354
MINUTE: Average=187.0753361935143, Max=187.23368574554, Min=186.9164251979951
MINUTE: Average=187.11776325994234, Max=187.25276956938225, Min=186.8970587286646
MINUTE: Average=187.07164977036305, Max=187.23095386065415, Min=186.87908939372312
MINUTE: Average=186.92517685218004, Max=187.32880997923104, Min=186.67263785463268
MINUTE: Average=186.64463136707977, Max=186.70596689217686, Min=186.58043541080676
MINUTE: Average=186.66610058671142, Max=186.8237924525832, Min=186.56334819673438
MINUTE: Average=186.7280264026563, Max=186.8364240909061, Min=186.63690119167072
MINUTE: Average=186.72931029724734, Max=186.88717718951395, Min=186.56908481346903
MINUTE: Average=186.93231059227415, Max=187.10572087438857, Min=186.77933578690403
MINUTE: Average=186.7602525336339, Max=186.91542380680357, Min=186.5708149386779
MINUTE: Average=186.7879090245681, Max=186.95301931549037, Min=186.66536270831955
MINUTE: Average=186.83328502124814, Max=186.96944543177491, Min=186.73259760635057
MINUTE: Average=187.18991253733887, Max=187.60772545983744, Min=186.96053840526633
MINUTE: Average=187.69288977002205, Max=187.86587118045486, Min=187.51201335182233
MINUTE: Average=187.4618591294942, Max=187.62480368655812, Min=187.30927317970423
MINUTE: Average=187.36362924560802, Max=187.64756357955702, Min=187.13735314382365
MINUTE: Average=187.6186161705756, Max=187.83889141461012, Min=187.19523282429574
MINUTE: Average=187.81141580816768, Max=188.0012394676375, Min=187.6054940968179
MINUTE: Average=188.12194368468502, Max=188.22112187175856, Min=187.9781287140429
MINUTE: Average=187.89832369965362, Max=188.1219890723204, Min=187.67785969492266
MINUTE: Average=187.92861491051306, Max=188.1025699499726, Min=187.76105682962793
MINUTE: Average=187.75151586947368, Max=187.95251843723037, Min=187.63052032924904
MINUTE: Average=187.9347149115433, Max=188.12282995117522, Min=187.7191159257172
MINUTE: Average=188.411943189438, Max=188.62972718813077, Min=188.0817309430344
MINUTE: Average=188.35398253326028, Max=188.50402820556178, Min=188.0782995966055
MINUTE: Average=187.94023103865163, Max=188.10006450853393, Min=187.83423050260123
MINUTE: Average=188.1917659206914, Max=188.37724268607207, Min=187.91481944916436
MINUTE: Average=188.43191288081928, Max=188.50639689667193, Min=188.32405138357333
MINUTE: Average=188.30559194421411, Max=188.5278836981556, Min=188.0719311216235
MINUTE: Average=188.59897622725236, Max=188.73516086152856, Min=188.4412017234414
MINUTE: Average=188.43705392408373, Max=188.5347108326696, Min=188.35495500036387
MINUTE: Average=188.2030544688601, Max=188.38379021531915, Min=187.944610350789
MINUTE: Average=187.87252875013886, Max=188.0339309654448, Min=187.7601006270115
MINUTE: Average=187.66481870103647, Max=187.87646451879908, Min=187.53679703898732
MINUTE: Average=187.61712072547323, Max=187.72730931149732, Min=187.5024844494785
MINUTE: Average=187.69413688460375, Max=187.88430550336955, Min=187.57587296156342
MINUTE: Average=187.76999505144505, Max=187.8896730053728, Min=187.6109278733705
MINUTE: Average=187.75465511677203, Max=187.92262598892245, Min=187.56349369759633
MINUTE: Average=187.88829827291372, Max=188.11110982727644, Min=187.6702026637515
MINUTE: Average=187.52034504423904, Max=187.79558638557717, Min=187.3902511250916
MINUTE: Average=187.55211976308476, Max=187.70234005850082, Min=187.45941989558355
MINUTE: Average=187.42675721156917, Max=187.58254546222457, Min=187.29851913719824
MINUTE: Average=187.58278970747634, Max=187.69203128501104, Min=187.44383653965568
MINUTE: Average=187.61652703985527, Max=187.81556450925493, Min=187.45999442845655
MINUTE: Average=187.6398961161402, Max=187.85403880001093, Min=187.458700565782
MINUTE: Average=187.5244228508328, Max=187.7914598144648, Min=187.34185542165528
MINUTE: Average=187.33961657992776, Max=187.4453218724445, Min=187.21793286961326
MINUTE: Average=187.38991323215453, Max=187.6179379348616, Min=187.17040248006617
MINUTE: Average=187.47522879666806, Max=187.61413167733477, Min=187.37230843155598
MINUTE: Average=187.4092123255832, Max=187.60582914808245, Min=187.22094521813875
MINUTE: Average=187.295211261495, Max=187.4238687231799, Min=187.1617418902373
MINUTE: Average=187.35701142871784, Max=187.50276352063955, Min=187.2234157869289
MINUTE: Average=187.36868509309497, Max=187.4939329644067, Min=187.2442645841713
MINUTE: Average=187.41467860648802, Max=187.50592791469393, Min=187.30631472950705
MINUTE: Average=187.216242036113, Max=187.34346246816892, Min=187.1045802196139
MINUTE: Average=187.3045233722034, Max=187.4518646654056, Min=187.1491234300124
MINUTE: Average=187.03049232706266, Max=187.22990544771196, Min=186.94628419412143
MINUTE: Average=187.0419666437617, Max=187.14933008445615, Min=186.89387705908607
MINUTE: Average=187.09415686027927, Max=187.25184730479873, Min=186.89766869323404
MINUTE: Average=186.85331639340203, Max=186.9898905080789, Min=186.6419078266005
MINUTE: Average=186.66113441236973, Max=186.77229926485253, Min=186.53445759251008
MINUTE: Average=186.93124928661638, Max=187.1028182666562, Min=186.7510911345136
MINUTE: Average=187.17676710960987, Max=187.31435248746178, Min=187.07254711123386
MINUTE: Average=186.96911195850092, Max=187.14286748616658, Min=186.82547404683558
MINUTE: Average=186.90179175025156, Max=187.0305649767675, Min=186.73317417277917
MINUTE: Average=186.91086513607428, Max=187.13388238200818, Min=186.7620015078314
MINUTE: Average=187.05165517924272, Max=187.1668483251465, Min=186.89547064083047
MINUTE: Average=187.21235330549004, Max=187.365327583652, Min=187.06585012016052
MINUTE: Average=187.65495669516685, Max=187.97174622982962, Min=187.26543896617665
MINUTE: Average=188.04470873579982, Max=188.16982688450534, Min=187.91621827166784
MINUTE: Average=187.86830637319633, Max=188.13179943391154, Min=187.6205766262812
MINUTE: Average=187.3803958736425, Max=187.6407150787842, Min=187.28162837235993
MINUTE: Average=187.3062258603738, Max=187.51287023233337, Min=187.04798669412995
MINUTE: Average=187.17373676042283, Max=187.37127401550816, Min=186.96406711628546
MINUTE: Average=187.24917361564493, Max=187.49629383956625, Min=186.9804976721334
MINUTE: Average=187.24642319277484, Max=187.40274747704467, Min=187.1548259996134
MINUTE: Average=187.29606611889605, Max=187.45685896078524, Min=187.1407171753223
MINUTE: Average=187.49121433678903, Max=187.71860913152793, Min=187.32047964345955
MINUTE: Average=187.8450920850802, Max=188.05012791731502, Min=187.68510357816174
MINUTE: Average=187.974016157237, Max=188.080087548881, Min=187.87880481534202
MINUTE: Average=188.0544456093942, Max=188.26521674702286, Min=187.85603263416326
MINUTE: Average=188.07793821935854, Max=188.17227298573343, Min=187.98219530361555
MINUTE: Average=188.10652352209647, Max=188.19834380212987, Min=188.0245309389301
MINUTE: Average=188.19701366639129, Max=188.3745695023399, Min=188.06661201342476
MINUTE: Average=188.31671287795245, Max=188.44484215176502, Min=188.1803499520808
MINUTE: Average=188.49908722755492, Max=188.69427574926578, Min=188.3831454418419
MINUTE: Average=188.567638455559, Max=188.7442001016559, Min=188.42778019109463
MINUTE: Average=188.60169089261552, Max=188.6795874376929, Min=188.47570413233163
MINUTE: Average=188.64970479175682, Max=188.76969212020285, Min=188.49897087583838
MINUTE: Average=188.6576497069269, Max=188.7983330940457, Min=188.49318441319463
MINUTE: Average=188.780925338959, Max=189.0070628840322, Min=188.6200579475652
MINUTE: Average=189.0383552493424, Max=189.15190792849424, Min=188.92362031351553
MINUTE: Average=189.24643288035352, Max=189.3580363730083, Min=189.10152449243228
MINUTE: Average=189.26402272510833, Max=189.35298102488542, Min=189.13275829703264
MINUTE: Average=189.19465268813073, Max=189.37669085490094, Min=189.00760466531113
MINUTE: Average=189.38122256531653, Max=189.51321950739197, Min=189.2387627570903
MINUTE: Average=189.37173758309638, Max=189.5038587060876, Min=189.18588438036141
MINUTE: Average=189.29787459295048, Max=189.4364310028204, Min=189.16022261812876
MINUTE: Average=189.19864592165985, Max=189.29138816209345, Min=189.1222257033867
MINUTE: Average=189.21180828125938, Max=189.40479437799488, Min=189.05140248493493
MINUTE: Average=189.0965762976915, Max=189.26247773613062, Min=188.9649787164474
MINUTE: Average=189.18465718968625, Max=189.469389283132, Min=189.02177711665345
MINUTE: Average=189.25525366948656, Max=189.44293865139926, Min=189.0253238588644
MINUTE: Average=189.10615579086237, Max=189.36517198140677, Min=188.98185907926006
MINUTE: Average=189.53771749675695, Max=189.79732599491274, Min=189.33244347388163
MINUTE: Average=189.91990149959108, Max=190.1110464808549, Min=189.76231511311892
MINUTE: Average=190.05289820509918, Max=190.1831836989274, Min=189.9112479579433
MINUTE: Average=190.03099063965016, Max=190.1586343702651, Min=189.92914672045805
MINUTE: Average=190.08386387212153, Max=190.24189208138165, Min=189.9209622249294
MINUTE: Average=190.1360268921377, Max=190.30925800510602, Min=190.04016523197996
MINUTE: Average=190.43211953153343, Max=190.6743789436113, Min=190.2671392577777
MINUTE: Average=190.88737456513172, Max=191.03227948639216, Min=190.66719839037714
MINUTE: Average=190.95405559343132, Max=191.1045057655164, Min=190.71450579324116
MINUTE: Average=190.73748752134458, Max=190.86115890663694, Min=190.5124711190138
MINUTE: Average=190.55586827816686, Max=190.70234129998704, Min=190.4460700125794
MINUTE: Average=190.59436459684133, Max=190.74792571679663, Min=190.46519433193754
MINUTE: Average=190.5734902866232, Max=190.7291654474718, Min=190.367422235572
MINUTE: Average=190.3461137012625, Max=190.42752074605386, Min=190.2282908813912
MINUTE: Average=190.23726050475884, Max=190.4515714329889, Min=190.11157433865512
MINUTE: Average=190.11760808475842, Max=190.21859390070165, Min=190.01344168446533
MINUTE: Average=190.2889246569318, Max=190.4894997023962, Min=190.08057443434902
MINUTE: Average=190.2923592460803, Max=190.42946320063947, Min=190.12710793210834
MINUTE: Average=190.18046522920469, Max=190.3217736289981, Min=190.07814803185178
MINUTE: Average=190.5502690269514, Max=190.71143357801265, Min=190.32816597205533
MINUTE: Average=190.75932844911097, Max=190.82978206320195, Min=190.6711017912168
MINUTE: Average=190.62640196418175, Max=190.75971116785672, Min=190.45753830656366
MINUTE: Average=190.64219903583128, Max=190.82321138969525, Min=190.47697526187324
MINUTE: Average=190.836512117938, Max=191.0666569717142, Min=190.5618925880482
MINUTE: Average=191.11485469073526, Max=191.38477400768372, Min=191.00011963752047
MINUTE: Average=191.41790685852345, Max=191.6451167317498, Min=191.25909260751925
MINUTE: Average=191.5631864047029, Max=191.6769536329251, Min=191.43208715213532
MINUTE: Average=191.34580902156898, Max=191.60238605917, Min=191.1601968980474
MINUTE: Average=191.10563419830868, Max=191.23899327564513, Min=190.95609879367507
MINUTE: Average=190.87945852811146, Max=191.0206919491032, Min=190.77808681135164
MINUTE: Average=191.0385070382331, Max=191.17369790112642, Min=190.92831524586418
MINUTE: Average=191.01116212156265, Max=191.1598160102456, Min=190.86853620198522
MINUTE: Average=191.18544725069353, Max=191.39447353827407, Min=191.0470880747951
MINUTE: Average=191.3347809882701, Max=191.44523743269866, Min=191.2406627701502
MINUTE: Average=191.36602249547238, Max=191.47845292517184, Min=191.25884181168246
MINUTE: Average=191.272948112183, Max=191.45830313521034, Min=191.08253651959535
MINUTE: Average=191.3631205797718, Max=191.539582023368, Min=191.22890411364665
MINUTE: Average=191.43289458735896, Max=191.63536793744206, Min=191.27699831081205
MINUTE: Average=191.5815810357387, Max=191.73572905430842, Min=191.48189465067136
MINUTE: Average=191.51250685297205, Max=191.63199899565478, Min=191.3026789654552
MINUTE: Average=191.43544240803092, Max=191.50138567294604, Min=191.34552485038893
MINUTE: Average=191.7230476411958, Max=191.911689438954, Min=191.48855459434915
MINUTE: Average=191.5803695839381, Max=191.7743391259622, Min=191.3339737670979
MINUTE: Average=191.5101809371959, Max=191.66441050297252, Min=191.33539380011533
MINUTE: Average=191.47746394238646, Max=191.6030809911994, Min=191.32836748283225
MINUTE: Average=191.43733836083481, Max=191.54244308744654, Min=191.33042547716283
MINUTE: Average=191.33320957621015, Max=191.52551210549635, Min=191.21748678835422
MINUTE: Average=191.47530596309284, Max=191.64976025243246, Min=191.35424781024534
MINUTE: Average=191.66719879934948, Max=191.962150597141, Min=191.49339443822566
MINUTE: Average=191.9345910510793, Max=192.16738885445812, Min=191.72784357841311
MINUTE: Average=192.01666261704491, Max=192.1719169015599, Min=191.87514830721378
MINUTE: Average=192.06712318261287, Max=192.23993166415372, Min=191.9451073998619
MINUTE: Average=192.1713518107766, Max=192.43425473319147, Min=192.0110464490773
MINUTE: Average=192.53518131138128, Max=192.83018478572868, Min=192.29552724545627
MINUTE: Average=192.61831259559276, Max=192.78349971515144, Min=192.39200898444767
MINUTE: Average=192.4796155062236, Max=192.57621528982304, Min=192.36912913304474
MINUTE: Average=192.74351986436167, Max=192.94629470275325, Min=192.5181938586701
MINUTE: Average=192.79801373132645, Max=192.92919430056455, Min=192.57693203797916
MINUTE: Average=192.754685744094, Max=192.9718520133913, Min=192.5710269400964
MINUTE: Average=192.6467030430948, Max=192.89862510388417, Min=192.49969302790086
MINUTE: Average=192.4493691438832, Max=192.59923102916542, Min=192.28798252906978
MINUTE: Average=192.65986722981057, Max=192.73220084454505, Min=192.56964629806777
MINUTE: Average=192.59670966002116, Max=192.68674400865328, Min=192.49774371601455
MINUTE: Average=192.5101631445993, Max=192.62808955132851, Min=192.38187818120917
MINUTE: Average=192.60891885403572, Max=192.82906147263128, Min=192.37132739838844
MINUTE: Average=192.8450304735415, Max=192.97565011483826, Min=192.70760836178962
MINUTE: Average=192.94623791607452, Max=193.0806760281445, Min=192.83231316166075
MINUTE: Average=192.88180876568546, Max=193.08858123457725, Min=192.74670611382888
MINUTE: Average=193.11421452750912, Max=193.3091870030268, Min=192.90969692096553
MINUTE: Average=192.80191284032625, Max=192.917822803113, Min=192.68046742870538
MINUTE: Average=192.70658031822447, Max=192.86621454024504, Min=192.60326827666134
MINUTE: Average=192.89973700977217, Max=193.04017459337152, Min=192.71568100216527
MINUTE: Average=192.99190178711035, Max=193.09986197831398, Min=192.91104423531857
FIFTEEN_MINUTES: Average=176.41443493385256, Max=177.06100525041307, Min=175.91338604706968
FIFTEEN_MINUTES: Average=176.83141684466818, Max=177.25925561550778, Min=176.37188477156673
FIFTEEN_MINUTES: Average=175.7585869487879, Max=176.69252663685197, Min=174.92122386971855
FIFTEEN_MINUTES: Average=175.86709862059706, Max=176.8083965857963, Min=175.0314350218957
FIFTEEN_MINUTES: Average=176.44642601375608, Max=177.20619159703693, Min=175.79327534551257
FIFTEEN_MINUTES: Average=178.11573246566087, Max=179.1887618110159, Min=177.07220376342732
FIFTEEN_MINUTES: Average=178.9546561068179, Max=179.52983547108386, Min=178.5541631767131
FIFTEEN_MINUTES: Average=178.08183429509452, Max=178.64482526913335, Min=177.67434295678484
FIFTEEN_MINUTES: Average=177.21663301180521, Max=178.3460215981542, Min=175.89017729133465
FIFTEEN_MINUTES: Average=176.24288578108806, Max=177.0373095031946, Min=175.56508258840765
FIFTEEN_MINUTES: Average=177.06281270531142, Max=177.55323403447082, Min=176.41332858216194
FIFTEEN_MINUTES: Average=175.77821424061912, Max=176.51798282717363, Min=175.1368090786063
FIFTEEN_MINUTES: Average=174.05514227268466, Max=175.34318232477332, Min=173.32657375006235
FIFTEEN_MINUTES: Average=175.02378681630438, Max=176.33964161337414, Min=174.0694870310569
FIFTEEN_MINUTES: Average=175.97119977394553, Max=176.5657554735576, Min=175.3780800697608
FIFTEEN_MINUTES: Average=175.67310589434874, Max=176.43035201098434, Min=174.77946598326756
FIFTEEN_MINUTES: Average=176.1259802796376, Max=176.66323106555046, Min=175.39131780149881
FIFTEEN_MINUTES: Average=176.02479662218246, Max=176.58173149769976, Min=175.38675198990762
FIFTEEN_MINUTES: Average=176.41296069282092, Max=176.88892508275808, Min=175.929224976953
FIFTEEN_MINUTES: Average=176.54998804131225, Max=176.93752203030522, Min=176.08768587854405
FIFTEEN_MINUTES: Average=176.03680020677092, Max=176.7455714856788, Min=175.22465601889917
FIFTEEN_MINUTES: Average=175.17384323258187, Max=175.68793418909962, Min=174.43033326329572
FIFTEEN_MINUTES: Average=176.3227963186738, Max=177.06942848846228, Min=175.16579091781642
FIFTEEN_MINUTES: Average=176.89764137211716, Max=177.30112015037994, Min=176.53374175908797
FIFTEEN_MINUTES: Average=176.79271316975013, Max=177.33132765604748, Min=176.16027195887335
FIFTEEN_MINUTES: Average=176.94214079189317, Max=177.60127539964168, Min=176.20567190446954
FIFTEEN_MINUTES: Average=178.07305580259228, Max=178.57596640359318, Min=177.27386510186093
FIFTEEN_MINUTES: Average=177.71397327323407, Max=178.64653244361085, Min=176.82499713930738
FIFTEEN_MINUTES: Average=177.05268740057957, Max=177.78907091522632, Min=176.54250702040974
FIFTEEN_MINUTES: Average=177.74623686955835, Max=178.37052566479682, Min=177.16120726356897
FIFTEEN_MINUTES: Average=177.50397606404803, Max=177.99504239088023, Min=177.03417434050044
FIFTEEN_MINUTES: Average=177.9276632594163, Max=178.48257019043785, Min=177.2562176813308
FIFTEEN_MINUTES: Average=177.9006087284737, Max=178.48600323047754, Min=177.19951669255857
FIFTEEN_MINUTES: Average=178.03368621102956, Max=178.39089159082897, Min=177.46392441278024
FIFTEEN_MINUTES: Average=177.80341858282947, Max=178.30066283147124, Min=177.34612430094626
FIFTEEN_MINUTES: Average=176.9849261862676, Max=177.9447905522867, Min=176.23059556503608
FIFTEEN_MINUTES: Average=176.61388683908567, Max=177.02100384097668, Min=175.90835729519398
FIFTEEN_MINUTES: Average=175.7720452762697, Max=176.34584840886657, Min=175.21287793065326
FIFTEEN_MINUTES: Average=175.47329360937414, Max=175.99372920534077, Min=174.79873871373218
FIFTEEN_MINUTES: Average=175.56170339268047, Max=176.325201600163, Min=174.9089199964107
FIFTEEN_MINUTES: Average=175.734689481604, Max=176.45240483393002, Min=175.28225225727493
FIFTEEN_MINUTES: Average=175.68864206993533, Max=176.15516233282995, Min=175.0728143009218
FIFTEEN_MINUTES: Average=174.94437875312013, Max=175.54296015397887, Min=174.419375091694
FIFTEEN_MINUTES: Average=175.5730634858763, Max=176.25000222013549, Min=174.85633344409734
FIFTEEN_MINUTES: Average=175.64982925131034, Max=176.40746571005982, Min=174.6927107803487
FIFTEEN_MINUTES: Average=174.0875621430451, Max=174.8418111437057, Min=173.63662776783292
FIFTEEN_MINUTES: Average=175.36369906380367, Max=176.1932174718154, Min=174.60086286956513
FIFTEEN_MINUTES: Average=175.83360036179107, Max=176.4742239701221, Min=175.06034729701403
